,src,tar,src_type,tar_type,is_net,arc_delay,src_id,tar_id,org_src_id,org_tar_id,src_pin_name,tar_pin_name,cell_name,libcell_name
587,_522_/D,_522_/Y,pin,pin,0,2.825121560301458e-11,812,813,812,813,D,Y,_522_,AND4x1_ASAP7_75t_R
588,_523_/A,_523_/Y,pin,pin,0,2.2022319731695997e-11,814,817,814,817,A,Y,_523_,OR3x1_ASAP7_75t_R
589,_523_/B,_523_/Y,pin,pin,0,3.0352616253725984e-11,815,817,815,817,B,Y,_523_,OR3x1_ASAP7_75t_R
590,_523_/C,_523_/Y,pin,pin,0,2.3073718283250777e-11,816,817,816,817,C,Y,_523_,OR3x1_ASAP7_75t_R
591,_524_/A,_524_/Y,pin,pin,0,1.1795189824859163e-11,818,819,818,819,A,Y,_524_,INVx1_ASAP7_75t_R
592,_525_/A,_525_/Y,pin,pin,0,2.1055152413240738e-11,820,823,820,823,A,Y,_525_,OR3x1_ASAP7_75t_R
593,_525_/B,_525_/Y,pin,pin,0,2.369999162199488e-11,821,823,821,823,B,Y,_525_,OR3x1_ASAP7_75t_R
594,_525_/C,_525_/Y,pin,pin,0,2.5199495268246608e-11,822,823,822,823,C,Y,_525_,OR3x1_ASAP7_75t_R
595,_526_/A1,_526_/Y,pin,pin,0,2.244925426109212e-11,824,828,824,828,A1,Y,_526_,OA211x2_ASAP7_75t_R
596,_526_/A2,_526_/Y,pin,pin,0,3.234610149172035e-11,825,828,825,828,A2,Y,_526_,OA211x2_ASAP7_75t_R
597,_526_/B,_526_/Y,pin,pin,0,2.558496990656689e-11,826,828,826,828,B,Y,_526_,OA211x2_ASAP7_75t_R
598,_526_/C,_526_/Y,pin,pin,0,2.6889292875642568e-11,827,828,827,828,C,Y,_526_,OA211x2_ASAP7_75t_R
599,_527_/A,_527_/Y,pin,pin,0,6.246147262606305e-12,829,830,829,830,A,Y,_527_,INVx1_ASAP7_75t_R
600,_528_/A,_528_/Y,pin,pin,0,2.555846680130092e-11,831,834,831,834,A,Y,_528_,OR3x1_ASAP7_75t_R
601,_528_/B,_528_/Y,pin,pin,0,2.724301340073509e-11,832,834,832,834,B,Y,_528_,OR3x1_ASAP7_75t_R
602,_528_/C,_528_/Y,pin,pin,0,2.737568158273085e-11,833,834,833,834,C,Y,_528_,OR3x1_ASAP7_75t_R
603,_529_/A1,_529_/Y,pin,pin,0,1.7147786662841114e-11,835,838,835,838,A1,Y,_529_,AO21x1_ASAP7_75t_R
604,_529_/A2,_529_/Y,pin,pin,0,1.6147713374770056e-11,836,838,836,838,A2,Y,_529_,AO21x1_ASAP7_75t_R
605,_529_/B,_529_/Y,pin,pin,0,1.7639801078161987e-11,837,838,837,838,B,Y,_529_,AO21x1_ASAP7_75t_R
606,_530_/A,_530_/Y,pin,pin,0,1.948657728234604e-11,839,841,839,841,A,Y,_530_,AND2x2_ASAP7_75t_R
607,_530_/B,_530_/Y,pin,pin,0,1.5424680629982923e-11,840,841,840,841,B,Y,_530_,AND2x2_ASAP7_75t_R
608,_531_/A1,_531_/Y,pin,pin,0,3.0386627242195985e-11,842,847,842,847,A1,Y,_531_,AO221x1_ASAP7_75t_R
609,_531_/A2,_531_/Y,pin,pin,0,2.3146567995624423e-11,843,847,843,847,A2,Y,_531_,AO221x1_ASAP7_75t_R
610,_531_/B1,_531_/Y,pin,pin,0,1.9308799351080985e-11,844,847,844,847,B1,Y,_531_,AO221x1_ASAP7_75t_R
611,_531_/B2,_531_/Y,pin,pin,0,2.2339859129250076e-11,845,847,845,847,B2,Y,_531_,AO221x1_ASAP7_75t_R
612,_531_/C,_531_/Y,pin,pin,0,2.1291269095002896e-11,846,847,846,847,C,Y,_531_,AO221x1_ASAP7_75t_R
613,_532_/A1,_532_/Y,pin,pin,0,1.9250026919714888e-11,848,852,848,852,A1,Y,_532_,OA22x2_ASAP7_75t_R
614,_532_/A2,_532_/Y,pin,pin,0,2.321619979595013e-11,849,852,849,852,A2,Y,_532_,OA22x2_ASAP7_75t_R
615,_532_/B1,_532_/Y,pin,pin,0,1.7858728385000688e-11,850,852,850,852,B1,Y,_532_,OA22x2_ASAP7_75t_R
616,_532_/B2,_532_/Y,pin,pin,0,1.852201725327518e-11,851,852,851,852,B2,Y,_532_,OA22x2_ASAP7_75t_R
617,_533_/A,_533_/Y,pin,pin,0,1.1346309308768454e-11,853,854,853,854,A,Y,_533_,INVx1_ASAP7_75t_R
618,_534_/A1,_534_/Y,pin,pin,0,2.2005619548792765e-11,855,858,855,858,A1,Y,_534_,AO21x1_ASAP7_75t_R
619,_534_/A2,_534_/Y,pin,pin,0,1.76820433295255e-11,856,858,856,858,A2,Y,_534_,AO21x1_ASAP7_75t_R
620,_534_/B,_534_/Y,pin,pin,0,1.9046268034950128e-11,857,858,857,858,B,Y,_534_,AO21x1_ASAP7_75t_R
621,_535_/B,_535_/Y,pin,pin,0,2.030753690207554e-11,859,860,859,860,B,Y,_535_,XNOR2x1_ASAP7_75t_R
622,_535_/A,_535_/Y,pin,pin,0,1.9841114862195752e-11,861,860,861,860,A,Y,_535_,XNOR2x1_ASAP7_75t_R
623,_536_/A1,_536_/Y,pin,pin,0,1.7212026942603487e-11,862,865,862,865,A1,Y,_536_,AO21x1_ASAP7_75t_R
624,_536_/A2,_536_/Y,pin,pin,0,1.3560961381609003e-11,863,865,863,865,A2,Y,_536_,AO21x1_ASAP7_75t_R
625,_536_/B,_536_/Y,pin,pin,0,1.757477843811195e-11,864,865,864,865,B,Y,_536_,AO21x1_ASAP7_75t_R
626,_537_/A1,_537_/Y,pin,pin,0,2.2126014562195984e-11,866,871,866,871,A1,Y,_537_,AO221x1_ASAP7_75t_R
627,_537_/A2,_537_/Y,pin,pin,0,2.4162123690718573e-11,867,871,867,871,A2,Y,_537_,AO221x1_ASAP7_75t_R
628,_537_/B1,_537_/Y,pin,pin,0,2.1012696790889684e-11,868,871,868,871,B1,Y,_537_,AO221x1_ASAP7_75t_R
629,_537_/B2,_537_/Y,pin,pin,0,2.266409108997447e-11,869,871,869,871,B2,Y,_537_,AO221x1_ASAP7_75t_R
630,_537_/C,_537_/Y,pin,pin,0,2.1235643452022224e-11,870,871,870,871,C,Y,_537_,AO221x1_ASAP7_75t_R
631,_538_/A1,_538_/Y,pin,pin,0,1.8550888256085862e-11,872,875,872,875,A1,Y,_538_,OA21x2_ASAP7_75t_R
632,_538_/A2,_538_/Y,pin,pin,0,1.9864453831841544e-11,873,875,873,875,A2,Y,_538_,OA21x2_ASAP7_75t_R
633,_538_/B,_538_/Y,pin,pin,0,1.5869163622062032e-11,874,875,874,875,B,Y,_538_,OA21x2_ASAP7_75t_R
634,_539_/A,_539_/Y,pin,pin,0,2.033218385322222e-11,876,877,876,877,A,Y,_539_,BUFx4f_ASAP7_75t_R
635,_540_/A1,_540_/Y,pin,pin,0,2.689226272223344e-11,878,881,878,881,A1,Y,_540_,AOI21x1_ASAP7_75t_R
636,_540_/A2,_540_/Y,pin,pin,0,2.726942630038032e-11,879,881,879,881,A2,Y,_540_,AOI21x1_ASAP7_75t_R
637,_540_/B,_540_/Y,pin,pin,0,2.7602175753371757e-11,880,881,880,881,B,Y,_540_,AOI21x1_ASAP7_75t_R
638,_541_/A,_541_/Y,pin,pin,0,2.634530614498143e-11,882,883,882,883,A,Y,_541_,BUFx4f_ASAP7_75t_R
639,_542_/A1,_542_/Y,pin,pin,0,2.9337594853462434e-11,884,887,884,887,A1,Y,_542_,AO21x2_ASAP7_75t_R
640,_542_/A2,_542_/Y,pin,pin,0,2.796155147699597e-11,885,887,885,887,A2,Y,_542_,AO21x2_ASAP7_75t_R
641,_542_/B,_542_/Y,pin,pin,0,2.8941713609009767e-11,886,887,886,887,B,Y,_542_,AO21x2_ASAP7_75t_R
642,_543_/A,_543_/Y,pin,pin,0,2.037697788281889e-11,888,889,888,889,A,Y,_543_,BUFx6f_ASAP7_75t_R
643,_544_/A1,_544_/Y,pin,pin,0,2.59159672888476e-11,890,896,890,896,A1,Y,_544_,OA222x2_ASAP7_75t_R
644,_544_/A2,_544_/Y,pin,pin,0,2.3224637490937283e-11,891,896,891,896,A2,Y,_544_,OA222x2_ASAP7_75t_R
645,_544_/B1,_544_/Y,pin,pin,0,2.6046019507841575e-11,892,896,892,896,B1,Y,_544_,OA222x2_ASAP7_75t_R
646,_544_/B2,_544_/Y,pin,pin,0,2.5490328597888023e-11,893,896,893,896,B2,Y,_544_,OA222x2_ASAP7_75t_R
647,_544_/C1,_544_/Y,pin,pin,0,2.5072896883693296e-11,894,896,894,896,C1,Y,_544_,OA222x2_ASAP7_75t_R
648,_544_/C2,_544_/Y,pin,pin,0,2.711241821329313e-11,895,896,895,896,C2,Y,_544_,OA222x2_ASAP7_75t_R
649,_545_/A1,_545_/Y,pin,pin,0,2.5912941931105493e-11,897,903,897,903,A1,Y,_545_,OA222x2_ASAP7_75t_R
650,_545_/A2,_545_/Y,pin,pin,0,2.352124398030675e-11,898,903,898,903,A2,Y,_545_,OA222x2_ASAP7_75t_R
651,_545_/B1,_545_/Y,pin,pin,0,2.6038178557730163e-11,899,903,899,903,B1,Y,_545_,OA222x2_ASAP7_75t_R
652,_545_/B2,_545_/Y,pin,pin,0,2.6862866098209537e-11,900,903,900,903,B2,Y,_545_,OA222x2_ASAP7_75t_R
653,_545_/C1,_545_/Y,pin,pin,0,2.505511770278801e-11,901,903,901,903,C1,Y,_545_,OA222x2_ASAP7_75t_R
654,_545_/C2,_545_/Y,pin,pin,0,2.639521066993833e-11,902,903,902,903,C2,Y,_545_,OA222x2_ASAP7_75t_R
655,_546_/A1,_546_/Y,pin,pin,0,2.608072612042545e-11,904,910,904,910,A1,Y,_546_,OA222x2_ASAP7_75t_R
656,_546_/A2,_546_/Y,pin,pin,0,2.3352472733328966e-11,905,910,905,910,A2,Y,_546_,OA222x2_ASAP7_75t_R
657,_546_/B1,_546_/Y,pin,pin,0,2.6255176852063574e-11,906,910,906,910,B1,Y,_546_,OA222x2_ASAP7_75t_R
658,_546_/B2,_546_/Y,pin,pin,0,2.7147055436937958e-11,907,910,907,910,B2,Y,_546_,OA222x2_ASAP7_75t_R
659,_546_/C1,_546_/Y,pin,pin,0,2.5257792385380284e-11,908,910,908,910,C1,Y,_546_,OA222x2_ASAP7_75t_R
660,_546_/C2,_546_/Y,pin,pin,0,2.588922652646541e-11,909,910,909,910,C2,Y,_546_,OA222x2_ASAP7_75t_R
661,_547_/A1,_547_/Y,pin,pin,0,2.6031777428103808e-11,911,917,911,917,A1,Y,_547_,OA222x2_ASAP7_75t_R
662,_547_/A2,_547_/Y,pin,pin,0,2.3318791342319397e-11,912,917,912,917,A2,Y,_547_,OA222x2_ASAP7_75t_R
663,_547_/B1,_547_/Y,pin,pin,0,2.619857455976593e-11,913,917,913,917,B1,Y,_547_,OA222x2_ASAP7_75t_R
664,_547_/B2,_547_/Y,pin,pin,0,2.7129621466004394e-11,914,917,914,917,B2,Y,_547_,OA222x2_ASAP7_75t_R
665,_547_/C1,_547_/Y,pin,pin,0,2.520158040586473e-11,915,917,915,917,C1,Y,_547_,OA222x2_ASAP7_75t_R
666,_547_/C2,_547_/Y,pin,pin,0,2.5831279823473885e-11,916,917,916,917,C2,Y,_547_,OA222x2_ASAP7_75t_R
667,_548_/A1,_548_/Y,pin,pin,0,2.6045176432232253e-11,918,924,918,924,A1,Y,_548_,OA222x2_ASAP7_75t_R
668,_548_/A2,_548_/Y,pin,pin,0,2.348422324660593e-11,919,924,919,924,A2,Y,_548_,OA222x2_ASAP7_75t_R
669,_548_/B1,_548_/Y,pin,pin,0,2.622629717563552e-11,920,924,920,924,B1,Y,_548_,OA222x2_ASAP7_75t_R
670,_548_/B2,_548_/Y,pin,pin,0,2.709422269875361e-11,921,924,921,924,B2,Y,_548_,OA222x2_ASAP7_75t_R
671,_548_/C1,_548_/Y,pin,pin,0,2.522921975500747e-11,922,924,922,924,C1,Y,_548_,OA222x2_ASAP7_75t_R
672,_548_/C2,_548_/Y,pin,pin,0,2.593189378508054e-11,923,924,923,924,C2,Y,_548_,OA222x2_ASAP7_75t_R
673,_549_/A1,_549_/Y,pin,pin,0,2.6186065468780658e-11,925,931,925,931,A1,Y,_549_,OA222x2_ASAP7_75t_R
674,_549_/A2,_549_/Y,pin,pin,0,2.347228314492078e-11,926,931,926,931,A2,Y,_549_,OA222x2_ASAP7_75t_R
675,_549_/B1,_549_/Y,pin,pin,0,2.6365276281636877e-11,927,931,927,931,B1,Y,_549_,OA222x2_ASAP7_75t_R
676,_549_/B2,_549_/Y,pin,pin,0,2.7101636906889937e-11,928,931,928,931,B2,Y,_549_,OA222x2_ASAP7_75t_R
677,_549_/C1,_549_/Y,pin,pin,0,2.5369048875512057e-11,929,931,929,931,C1,Y,_549_,OA222x2_ASAP7_75t_R
678,_549_/C2,_549_/Y,pin,pin,0,2.6007418441054145e-11,930,931,930,931,C2,Y,_549_,OA222x2_ASAP7_75t_R
679,_550_/A1,_550_/Y,pin,pin,0,2.599493710564449e-11,932,938,932,938,A1,Y,_550_,OA222x2_ASAP7_75t_R
680,_550_/A2,_550_/Y,pin,pin,0,2.322118365649661e-11,933,938,933,938,A2,Y,_550_,OA222x2_ASAP7_75t_R
681,_550_/B1,_550_/Y,pin,pin,0,2.6171342870640046e-11,934,938,934,938,B1,Y,_550_,OA222x2_ASAP7_75t_R
682,_550_/B2,_550_/Y,pin,pin,0,2.6885643017449112e-11,935,938,935,938,B2,Y,_550_,OA222x2_ASAP7_75t_R
683,_550_/C1,_550_/Y,pin,pin,0,2.517577986360653e-11,936,938,936,938,C1,Y,_550_,OA222x2_ASAP7_75t_R
684,_550_/C2,_550_/Y,pin,pin,0,2.5915268195286775e-11,937,938,937,938,C2,Y,_550_,OA222x2_ASAP7_75t_R
685,_551_/A1,_551_/Y,pin,pin,0,2.603196998240964e-11,939,945,939,945,A1,Y,_551_,OA222x2_ASAP7_75t_R
686,_551_/A2,_551_/Y,pin,pin,0,2.3322947739767838e-11,940,945,940,945,A2,Y,_551_,OA222x2_ASAP7_75t_R
687,_551_/B1,_551_/Y,pin,pin,0,2.6151917437156055e-11,941,945,941,945,B1,Y,_551_,OA222x2_ASAP7_75t_R
688,_551_/B2,_551_/Y,pin,pin,0,2.7110045111578e-11,942,945,942,945,B2,Y,_551_,OA222x2_ASAP7_75t_R
689,_551_/C1,_551_/Y,pin,pin,0,2.5177948267951497e-11,943,945,943,945,C1,Y,_551_,OA222x2_ASAP7_75t_R
690,_551_/C2,_551_/Y,pin,pin,0,2.6383541185115437e-11,944,945,944,945,C2,Y,_551_,OA222x2_ASAP7_75t_R
691,_552_/A1,_552_/Y,pin,pin,0,2.6042881393073536e-11,946,952,946,952,A1,Y,_552_,OA222x2_ASAP7_75t_R
692,_552_/A2,_552_/Y,pin,pin,0,2.3391587278265288e-11,947,952,947,952,A2,Y,_552_,OA222x2_ASAP7_75t_R
693,_552_/B1,_552_/Y,pin,pin,0,2.6156259450016428e-11,948,952,948,952,B1,Y,_552_,OA222x2_ASAP7_75t_R
694,_552_/B2,_552_/Y,pin,pin,0,2.707149608649484e-11,949,952,949,952,B2,Y,_552_,OA222x2_ASAP7_75t_R
695,_552_/C1,_552_/Y,pin,pin,0,2.51888735564032e-11,950,952,950,952,C1,Y,_552_,OA222x2_ASAP7_75t_R
696,_552_/C2,_552_/Y,pin,pin,0,2.6522773560744284e-11,951,952,951,952,C2,Y,_552_,OA222x2_ASAP7_75t_R
697,_553_/A1,_553_/Y,pin,pin,0,2.5906591108459942e-11,953,959,953,959,A1,Y,_553_,OA222x2_ASAP7_75t_R
698,_553_/A2,_553_/Y,pin,pin,0,2.3170333707245305e-11,954,959,954,959,A2,Y,_553_,OA222x2_ASAP7_75t_R
699,_553_/B1,_553_/Y,pin,pin,0,2.601805229596188e-11,955,959,955,959,B1,Y,_553_,OA222x2_ASAP7_75t_R
700,_553_/B2,_553_/Y,pin,pin,0,2.7275876002264e-11,956,959,956,959,B2,Y,_553_,OA222x2_ASAP7_75t_R
701,_553_/C1,_553_/Y,pin,pin,0,2.505193275048612e-11,957,959,957,959,C1,Y,_553_,OA222x2_ASAP7_75t_R
702,_553_/C2,_553_/Y,pin,pin,0,2.6427493873826254e-11,958,959,958,959,C2,Y,_553_,OA222x2_ASAP7_75t_R
703,_554_/A1,_554_/Y,pin,pin,0,2.6423396456976e-11,960,966,960,966,A1,Y,_554_,OA222x2_ASAP7_75t_R
704,_554_/A2,_554_/Y,pin,pin,0,2.3818110678197613e-11,961,966,961,966,A2,Y,_554_,OA222x2_ASAP7_75t_R
705,_554_/B1,_554_/Y,pin,pin,0,3.1790837323741876e-11,962,966,962,966,B1,Y,_554_,OA222x2_ASAP7_75t_R
706,_554_/B2,_554_/Y,pin,pin,0,2.7534717561561447e-11,963,966,963,966,B2,Y,_554_,OA222x2_ASAP7_75t_R
707,_554_/C1,_554_/Y,pin,pin,0,2.775493029849585e-11,964,966,964,966,C1,Y,_554_,OA222x2_ASAP7_75t_R
708,_554_/C2,_554_/Y,pin,pin,0,2.6961283899895605e-11,965,966,965,966,C2,Y,_554_,OA222x2_ASAP7_75t_R
709,_555_/A1,_555_/Y,pin,pin,0,2.6018720164500128e-11,967,973,967,973,A1,Y,_555_,OA222x2_ASAP7_75t_R
710,_555_/A2,_555_/Y,pin,pin,0,2.3528843803855004e-11,968,973,968,973,A2,Y,_555_,OA222x2_ASAP7_75t_R
711,_555_/B1,_555_/Y,pin,pin,0,3.1381331561108894e-11,969,973,969,973,B1,Y,_555_,OA222x2_ASAP7_75t_R
712,_555_/B2,_555_/Y,pin,pin,0,2.725029403516377e-11,970,973,970,973,B2,Y,_555_,OA222x2_ASAP7_75t_R
713,_555_/C1,_555_/Y,pin,pin,0,2.7403718183549583e-11,971,973,971,973,C1,Y,_555_,OA222x2_ASAP7_75t_R
714,_555_/C2,_555_/Y,pin,pin,0,2.6528447841234204e-11,972,973,972,973,C2,Y,_555_,OA222x2_ASAP7_75t_R
715,_556_/A1,_556_/Y,pin,pin,0,2.5870389164239782e-11,974,980,974,980,A1,Y,_556_,OA222x2_ASAP7_75t_R
716,_556_/A2,_556_/Y,pin,pin,0,2.3179647437587825e-11,975,980,975,980,A2,Y,_556_,OA222x2_ASAP7_75t_R
717,_556_/B1,_556_/Y,pin,pin,0,3.1235125597106617e-11,976,980,976,980,B1,Y,_556_,OA222x2_ASAP7_75t_R
718,_556_/B2,_556_/Y,pin,pin,0,2.6977970205011023e-11,977,980,977,980,B2,Y,_556_,OA222x2_ASAP7_75t_R
719,_556_/C1,_556_/Y,pin,pin,0,2.728059271539518e-11,978,980,978,980,C1,Y,_556_,OA222x2_ASAP7_75t_R
720,_556_/C2,_556_/Y,pin,pin,0,2.6509005060515456e-11,979,980,979,980,C2,Y,_556_,OA222x2_ASAP7_75t_R
721,_557_/A1,_557_/Y,pin,pin,0,2.5948979076595435e-11,981,987,981,987,A1,Y,_557_,OA222x2_ASAP7_75t_R
722,_557_/A2,_557_/Y,pin,pin,0,2.3338900256852924e-11,982,987,982,987,A2,Y,_557_,OA222x2_ASAP7_75t_R
723,_557_/B1,_557_/Y,pin,pin,0,3.130808459705925e-11,983,987,983,987,B1,Y,_557_,OA222x2_ASAP7_75t_R
724,_557_/B2,_557_/Y,pin,pin,0,2.711656420240072e-11,984,987,984,987,B2,Y,_557_,OA222x2_ASAP7_75t_R
725,_557_/C1,_557_/Y,pin,pin,0,2.7304861496824092e-11,985,987,985,987,C1,Y,_557_,OA222x2_ASAP7_75t_R
726,_557_/C2,_557_/Y,pin,pin,0,2.5855834834276337e-11,986,987,986,987,C2,Y,_557_,OA222x2_ASAP7_75t_R
727,_558_/A1,_558_/Y,pin,pin,0,2.5897445646294592e-11,988,994,988,994,A1,Y,_558_,OA222x2_ASAP7_75t_R
728,_558_/A2,_558_/Y,pin,pin,0,2.328214530888939e-11,989,994,989,994,A2,Y,_558_,OA222x2_ASAP7_75t_R
729,_558_/B1,_558_/Y,pin,pin,0,3.1262652189223417e-11,990,994,990,994,B1,Y,_558_,OA222x2_ASAP7_75t_R
730,_558_/B2,_558_/Y,pin,pin,0,2.669749143979772e-11,991,994,991,994,B2,Y,_558_,OA222x2_ASAP7_75t_R
731,_558_/C1,_558_/Y,pin,pin,0,2.7304537103534088e-11,992,994,992,994,C1,Y,_558_,OA222x2_ASAP7_75t_R
732,_558_/C2,_558_/Y,pin,pin,0,2.6574071068652397e-11,993,994,993,994,C2,Y,_558_,OA222x2_ASAP7_75t_R
733,_559_/A1,_559_/Y,pin,pin,0,2.5924269675403625e-11,995,1001,995,1001,A1,Y,_559_,OA222x2_ASAP7_75t_R
734,_559_/A2,_559_/Y,pin,pin,0,2.336654307544261e-11,996,1001,996,1001,A2,Y,_559_,OA222x2_ASAP7_75t_R
735,_559_/B1,_559_/Y,pin,pin,0,3.1268012484764185e-11,997,1001,997,1001,B1,Y,_559_,OA222x2_ASAP7_75t_R
736,_559_/B2,_559_/Y,pin,pin,0,2.6790821297528744e-11,998,1001,998,1001,B2,Y,_559_,OA222x2_ASAP7_75t_R
737,_559_/C1,_559_/Y,pin,pin,0,2.7268189442541943e-11,999,1001,999,1001,C1,Y,_559_,OA222x2_ASAP7_75t_R
738,_559_/C2,_559_/Y,pin,pin,0,2.58507035222344e-11,1000,1001,1000,1001,C2,Y,_559_,OA222x2_ASAP7_75t_R
739,_560_/A,_560_/SN,pin,pin,0,3.5108371071457256e-11,1003,1002,1003,1002,A,SN,_560_,FAx1_ASAP7_75t_R
740,_560_/A,_560_/CON,pin,pin,0,3.1098162239784344e-11,1003,1006,1003,1006,A,CON,_560_,FAx1_ASAP7_75t_R
741,_560_/B,_560_/SN,pin,pin,0,3.4074396082495184e-11,1004,1002,1004,1002,B,SN,_560_,FAx1_ASAP7_75t_R
742,_560_/B,_560_/CON,pin,pin,0,3.196758482926221e-11,1004,1006,1004,1006,B,CON,_560_,FAx1_ASAP7_75t_R
743,_560_/CI,_560_/SN,pin,pin,0,3.4953397815007386e-11,1005,1002,1005,1002,CI,SN,_560_,FAx1_ASAP7_75t_R
744,_560_/CI,_560_/CON,pin,pin,0,3.190662317686943e-11,1005,1006,1005,1006,CI,CON,_560_,FAx1_ASAP7_75t_R
745,_561_/A,_561_/CON,pin,pin,0,1.629176134276822e-11,1007,1009,1007,1009,A,CON,_561_,HAxp5_ASAP7_75t_R
746,_561_/A,_561_/SN,pin,pin,0,5.6823379335213524e-11,1007,1010,1007,1010,A,SN,_561_,HAxp5_ASAP7_75t_R
747,_561_/B,_561_/CON,pin,pin,0,1.3866814814467164e-11,1008,1009,1008,1009,B,CON,_561_,HAxp5_ASAP7_75t_R
748,_561_/B,_561_/SN,pin,pin,0,5.498571389872531e-11,1008,1010,1008,1010,B,SN,_561_,HAxp5_ASAP7_75t_R
749,_562_/A,_562_/CON,pin,pin,0,2.0936452224673552e-11,1011,1013,1011,1013,A,CON,_562_,HAxp5_ASAP7_75t_R
750,_562_/A,_562_/SN,pin,pin,0,9.152078400687104e-11,1011,1014,1011,1014,A,SN,_562_,HAxp5_ASAP7_75t_R
751,_562_/B,_562_/CON,pin,pin,0,1.896419306313124e-11,1012,1013,1012,1013,B,CON,_562_,HAxp5_ASAP7_75t_R
752,_562_/B,_562_/SN,pin,pin,0,8.997858014225811e-11,1012,1014,1012,1014,B,SN,_562_,HAxp5_ASAP7_75t_R
753,_563_/A,_563_/CON,pin,pin,0,2.7072479674705718e-11,1015,1017,1015,1017,A,CON,_563_,HAxp5_ASAP7_75t_R
754,_563_/A,_563_/SN,pin,pin,0,2.6259234370273887e-11,1015,1018,1015,1018,A,SN,_563_,HAxp5_ASAP7_75t_R
755,_563_/B,_563_/CON,pin,pin,0,2.782659692945888e-11,1016,1017,1016,1017,B,CON,_563_,HAxp5_ASAP7_75t_R
756,_563_/B,_563_/SN,pin,pin,0,2.7351468312453164e-11,1016,1018,1016,1018,B,SN,_563_,HAxp5_ASAP7_75t_R
757,_564_/A,_564_/CON,pin,pin,0,3.582020097203653e-11,1019,1021,1019,1021,A,CON,_564_,HAxp5_ASAP7_75t_R
758,_564_/A,_564_/SN,pin,pin,0,6.688917475461409e-11,1019,1022,1019,1022,A,SN,_564_,HAxp5_ASAP7_75t_R
759,_564_/B,_564_/CON,pin,pin,0,3.4140211491173744e-11,1020,1021,1020,1021,B,CON,_564_,HAxp5_ASAP7_75t_R
760,_564_/B,_564_/SN,pin,pin,0,6.572699329243648e-11,1020,1022,1020,1022,B,SN,_564_,HAxp5_ASAP7_75t_R
761,_565_/A,_565_/CON,pin,pin,0,2.7326434517971343e-11,1023,1025,1023,1025,A,CON,_565_,HAxp5_ASAP7_75t_R
762,_565_/A,_565_/SN,pin,pin,0,3.5534710590701124e-11,1023,1026,1023,1026,A,SN,_565_,HAxp5_ASAP7_75t_R
763,_565_/B,_565_/CON,pin,pin,0,2.8040895994063675e-11,1024,1025,1024,1025,B,CON,_565_,HAxp5_ASAP7_75t_R
764,_565_/B,_565_/SN,pin,pin,0,3.6650339013677424e-11,1024,1026,1024,1026,B,SN,_565_,HAxp5_ASAP7_75t_R
765,_566_/A,_566_/CON,pin,pin,0,2.5590246935380808e-11,1027,1029,1027,1029,A,CON,_566_,HAxp5_ASAP7_75t_R
766,_566_/A,_566_/SN,pin,pin,0,3.256219946456973e-11,1027,1030,1027,1030,A,SN,_566_,HAxp5_ASAP7_75t_R
767,_566_/B,_566_/CON,pin,pin,0,2.366966518618785e-11,1028,1029,1028,1029,B,CON,_566_,HAxp5_ASAP7_75t_R
768,_566_/B,_566_/SN,pin,pin,0,3.114448976493378e-11,1028,1030,1028,1030,B,SN,_566_,HAxp5_ASAP7_75t_R
769,_567_/A,_567_/CON,pin,pin,0,2.1321973700527682e-11,1031,1033,1031,1033,A,CON,_567_,HAxp5_ASAP7_75t_R
770,_567_/A,_567_/SN,pin,pin,0,3.617690522150774e-11,1031,1034,1031,1034,A,SN,_567_,HAxp5_ASAP7_75t_R
771,_567_/B,_567_/CON,pin,pin,0,1.8627765996370726e-11,1032,1033,1032,1033,B,CON,_567_,HAxp5_ASAP7_75t_R
772,_567_/B,_567_/SN,pin,pin,0,3.3967665485912235e-11,1032,1034,1032,1034,B,SN,_567_,HAxp5_ASAP7_75t_R
773,_568_/A,_568_/CON,pin,pin,0,2.1329804242298245e-11,1035,1037,1035,1037,A,CON,_568_,HAxp5_ASAP7_75t_R
774,_568_/A,_568_/SN,pin,pin,0,2.805671840688806e-11,1035,1038,1035,1038,A,SN,_568_,HAxp5_ASAP7_75t_R
775,_568_/B,_568_/CON,pin,pin,0,1.8835280557460976e-11,1036,1037,1036,1037,B,CON,_568_,HAxp5_ASAP7_75t_R
776,_568_/B,_568_/SN,pin,pin,0,2.6064254921021046e-11,1036,1038,1036,1038,B,SN,_568_,HAxp5_ASAP7_75t_R
777,_569_/A,_569_/CON,pin,pin,0,2.8664199486216898e-11,1039,1041,1039,1041,A,CON,_569_,HAxp5_ASAP7_75t_R
778,_569_/A,_569_/SN,pin,pin,0,2.7041837519226064e-11,1039,1042,1039,1042,A,SN,_569_,HAxp5_ASAP7_75t_R
779,_569_/B,_569_/CON,pin,pin,0,2.959826828075052e-11,1040,1041,1040,1041,B,CON,_569_,HAxp5_ASAP7_75t_R
780,_569_/B,_569_/SN,pin,pin,0,2.8267355470235067e-11,1040,1042,1040,1042,B,SN,_569_,HAxp5_ASAP7_75t_R
781,_570_/A,_570_/CON,pin,pin,0,2.778554469839989e-11,1043,1045,1043,1045,A,CON,_570_,HAxp5_ASAP7_75t_R
782,_570_/A,_570_/SN,pin,pin,0,2.6651472695427003e-11,1043,1046,1043,1046,A,SN,_570_,HAxp5_ASAP7_75t_R
