src,tar,src_type,tar_type,is_net,arc_delay
_0657_/A,_0657_/Y,pin,pin,0,1.3368075743591668e-11
_0657_/B,_0657_/Y,pin,pin,0,9.977438146513418e-12
_0658_/A1,_0658_/Y,pin,pin,0,1.7743423050275986e-11
_0658_/A2,_0658_/Y,pin,pin,0,1.6070393279998818e-11
_0658_/B,_0658_/Y,pin,pin,0,1.6467370869688303e-11
_0659_/A,_0659_/Y,pin,pin,0,1.3187011378701374e-11
_0659_/B,_0659_/Y,pin,pin,0,9.760929044200228e-12
_0660_/A1,_0660_/Y,pin,pin,0,1.5724008900486197e-11
_0660_/A2,_0660_/Y,pin,pin,0,1.8515255301165823e-11
_0660_/B,_0660_/Y,pin,pin,0,1.630905133165328e-11
_0661_/A,_0661_/Y,pin,pin,0,1.3276347902990704e-11
_0661_/B,_0661_/Y,pin,pin,0,9.9856642052365e-12
_0662_/A1,_0662_/Y,pin,pin,0,1.7722998416069835e-11
_0662_/A2,_0662_/Y,pin,pin,0,1.601605480183732e-11
_0662_/B,_0662_/Y,pin,pin,0,1.6432091798357362e-11
_0663_/A,_0663_/Y,pin,pin,0,1.3337618336162205e-11
_0663_/B,_0663_/Y,pin,pin,0,9.776047159293366e-12
_0664_/A1,_0664_/Y,pin,pin,0,1.564534786446803e-11
_0664_/A2,_0664_/Y,pin,pin,0,1.8491520814567508e-11
_0664_/B,_0664_/Y,pin,pin,0,1.630805906982502e-11
_0665_/A,_0665_/Y,pin,pin,0,1.3209796104196592e-11
_0665_/B,_0665_/Y,pin,pin,0,9.915590917786155e-12
_0666_/A1,_0666_/Y,pin,pin,0,1.7886097117281174e-11
_0666_/A2,_0666_/Y,pin,pin,0,1.6170190186848288e-11
_0666_/B,_0666_/Y,pin,pin,0,1.6580344736061292e-11
_0667_/A,_0667_/Y,pin,pin,0,1.3432638681920572e-11
_0667_/B,_0667_/Y,pin,pin,0,9.928304706141589e-12
_0668_/A1,_0668_/Y,pin,pin,0,1.5985201010093597e-11
_0668_/A2,_0668_/Y,pin,pin,0,1.882623744398071e-11
_0668_/B,_0668_/Y,pin,pin,0,1.6692062662637674e-11
