src,tar,src_type,tar_type
_058_,dpath.a_reg.out\[14\]$_DFFE_PP_/D,net,pin
_455_/Y,_058_,pin,net
_059_,dpath.a_reg.out\[15\]$_DFFE_PP_/D,net,pin
_465_/Y,_059_,pin,net
_060_,dpath.a_reg.out\[1\]$_DFFE_PP_/D,net,pin
_469_/Y,_060_,pin,net
_061_,dpath.a_reg.out\[2\]$_DFFE_PP_/D,net,pin
_476_/Y,_061_,pin,net
_062_,dpath.a_reg.out\[3\]$_DFFE_PP_/D,net,pin
_485_/Y,_062_,pin,net
_063_,dpath.a_reg.out\[4\]$_DFFE_PP_/D,net,pin
_493_/Y,_063_,pin,net
_064_,dpath.a_reg.out\[5\]$_DFFE_PP_/D,net,pin
_500_/Y,_064_,pin,net
_065_,dpath.a_reg.out\[6\]$_DFFE_PP_/D,net,pin
_508_/Y,_065_,pin,net
_066_,dpath.a_reg.out\[7\]$_DFFE_PP_/D,net,pin
_516_/Y,_066_,pin,net
_067_,dpath.a_reg.out\[8\]$_DFFE_PP_/D,net,pin
_532_/Y,_067_,pin,net
_068_,dpath.a_reg.out\[9\]$_DFFE_PP_/D,net,pin
_538_/Y,_068_,pin,net
_069_,dpath.b_reg.out\[0\]$_DFFE_PP_/D,net,pin
_544_/Y,_069_,pin,net
_070_,dpath.b_reg.out\[10\]$_DFFE_PP_/D,net,pin
