src,tar,src_type,tar_type
_19329_,_19329_/Y,cell,pin
_19330_/A1,_19330_,pin,cell
_19330_/A2,_19330_,pin,cell
_19330_/B1,_19330_,pin,cell
_19330_/B2,_19330_,pin,cell
_19330_,_19330_/Y,cell,pin
_19331_/A,_19331_,pin,cell
_19331_/B,_19331_,pin,cell
_19331_,_19331_/Y,cell,pin
_19332_/A,_19332_,pin,cell
_19332_,_19332_/Y,cell,pin
_19333_/A,_19333_,pin,cell
_19333_,_19333_/Y,cell,pin
_19334_/A,_19334_,pin,cell
_19334_,_19334_/Y,cell,pin
_19335_/A,_19335_,pin,cell
_19335_,_19335_/Y,cell,pin
_19336_/A,_19336_,pin,cell
_19336_,_19336_/Y,cell,pin
_19337_/A,_19337_,pin,cell
_19337_,_19337_/Y,cell,pin
_19338_/A,_19338_,pin,cell
_19338_,_19338_/Y,cell,pin
_19339_/A,_19339_,pin,cell
_19339_,_19339_/Y,cell,pin
_19340_/A,_19340_,pin,cell
_19340_,_19340_/Y,cell,pin
_19341_/A,_19341_,pin,cell
_19341_,_19341_/Y,cell,pin
_19342_/A,_19342_,pin,cell
_19342_,_19342_/Y,cell,pin
_19343_/A,_19343_,pin,cell
_19343_,_19343_/Y,cell,pin
_19344_/A,_19344_,pin,cell
_19344_,_19344_/Y,cell,pin
_19345_/A,_19345_,pin,cell
_19345_,_19345_/Y,cell,pin
_19346_/A,_19346_,pin,cell
_19346_,_19346_/Y,cell,pin
_19347_/A,_19347_,pin,cell
_19347_,_19347_/Y,cell,pin
_19348_/A,_19348_,pin,cell
_19348_,_19348_/Y,cell,pin
_19349_/A,_19349_,pin,cell
_19349_,_19349_/Y,cell,pin
_19350_/A,_19350_,pin,cell
_19350_,_19350_/Y,cell,pin
_19351_/A,_19351_,pin,cell
_19351_,_19351_/Y,cell,pin
_19352_/A,_19352_,pin,cell
_19352_,_19352_/Y,cell,pin
_19353_/A,_19353_,pin,cell
_19353_,_19353_/Y,cell,pin
_19354_/A,_19354_,pin,cell
_19354_,_19354_/Y,cell,pin
_19355_/A,_19355_,pin,cell
_19355_/B,_19355_,pin,cell
_19355_,_19355_/Y,cell,pin
_19356_/A,_19356_,pin,cell
_19356_,_19356_/Y,cell,pin
_19357_/A,_19357_,pin,cell
_19357_,_19357_/Y,cell,pin
_19358_/A,_19358_,pin,cell
_19358_,_19358_/Y,cell,pin
_19359_/A,_19359_,pin,cell
_19359_,_19359_/Y,cell,pin
_19360_/A1,_19360_,pin,cell
_19360_/A2,_19360_,pin,cell
_19360_/B,_19360_,pin,cell
_19360_/C,_19360_,pin,cell
_19360_,_19360_/Y,cell,pin
_19361_/A,_19361_,pin,cell
_19361_,_19361_/Y,cell,pin
_19362_/A,_19362_,pin,cell
_19362_,_19362_/Y,cell,pin
_19363_/A,_19363_,pin,cell
_19363_/B,_19363_,pin,cell
_19363_,_19363_/Y,cell,pin
_19364_/A,_19364_,pin,cell
_19364_,_19364_/Y,cell,pin
_19365_/A,_19365_,pin,cell
_19365_,_19365_/Y,cell,pin
_19366_/A,_19366_,pin,cell
_19366_,_19366_/Y,cell,pin
_19367_/A1,_19367_,pin,cell
_19367_/A2,_19367_,pin,cell
_19367_/B,_19367_,pin,cell
_19367_/C,_19367_,pin,cell
_19367_,_19367_/Y,cell,pin
_19368_/A,_19368_,pin,cell
_19368_/B,_19368_,pin,cell
_19368_/C,_19368_,pin,cell
_19368_,_19368_/Y,cell,pin
_19369_/A,_19369_,pin,cell
_19369_,_19369_/Y,cell,pin
