src,tar,src_type,tar_type
_10087_/A2,_10087_,pin,cell
_10087_/B,_10087_,pin,cell
_10087_,_10087_/Y,cell,pin
_10088_/A1,_10088_,pin,cell
_10088_/A2,_10088_,pin,cell
_10088_/B,_10088_,pin,cell
_10088_,_10088_/Y,cell,pin
_10089_/A1,_10089_,pin,cell
_10089_/A2,_10089_,pin,cell
_10089_/B,_10089_,pin,cell
_10089_,_10089_/Y,cell,pin
_1008_/A,_1008_,pin,cell
_1008_,_1008_/Y,cell,pin
_10090_/A1,_10090_,pin,cell
_10090_/A2,_10090_,pin,cell
_10090_/B,_10090_,pin,cell
_10090_,_10090_/Y,cell,pin
_10091_/A1,_10091_,pin,cell
_10091_/A2,_10091_,pin,cell
_10091_/B1,_10091_,pin,cell
_10091_/B2,_10091_,pin,cell
_10091_,_10091_/Y,cell,pin
_10092_/A,_10092_,pin,cell
_10092_,_10092_/Y,cell,pin
_10093_/A,_10093_,pin,cell
_10093_,_10093_/Y,cell,pin
_10094_/A1,_10094_,pin,cell
_10094_/A2,_10094_,pin,cell
_10094_/B1,_10094_,pin,cell
_10094_/B2,_10094_,pin,cell
_10094_,_10094_/Y,cell,pin
_10095_/A,_10095_,pin,cell
_10095_,_10095_/Y,cell,pin
_10096_/A,_10096_,pin,cell
_10096_,_10096_/Y,cell,pin
_10097_/A,_10097_,pin,cell
_10097_,_10097_/Y,cell,pin
_10098_/A,_10098_,pin,cell
_10098_,_10098_/Y,cell,pin
_10099_/A,_10099_,pin,cell
_10099_,_10099_/Y,cell,pin
_1009_/A,_1009_,pin,cell
_1009_,_1009_/Y,cell,pin
_100_/A,_100_,pin,cell
_100_,_100_/Y,cell,pin
_10100_/A,_10100_,pin,cell
_10100_,_10100_/Y,cell,pin
_10101_/A,_10101_,pin,cell
_10101_/B,_10101_,pin,cell
_10101_,_10101_/Y,cell,pin
_10102_/A,_10102_,pin,cell
_10102_,_10102_/Y,cell,pin
_10103_/A1,_10103_,pin,cell
_10103_/A2,_10103_,pin,cell
_10103_/B1,_10103_,pin,cell
_10103_/B2,_10103_,pin,cell
_10103_/C,_10103_,pin,cell
_10103_,_10103_/Y,cell,pin
_10104_/A,_10104_,pin,cell
_10104_,_10104_/Y,cell,pin
_10105_/A,_10105_,pin,cell
_10105_,_10105_/Y,cell,pin
_10106_/A,_10106_,pin,cell
_10106_,_10106_/Y,cell,pin
_10107_/A1,_10107_,pin,cell
_10107_/A2,_10107_,pin,cell
_10107_/B1,_10107_,pin,cell
_10107_/B2,_10107_,pin,cell
_10107_,_10107_/Y,cell,pin
_10108_/A,_10108_,pin,cell
_10108_,_10108_/Y,cell,pin
_10109_/A1,_10109_,pin,cell
_10109_/A2,_10109_,pin,cell
_10109_/B1,_10109_,pin,cell
_10109_/B2,_10109_,pin,cell
_10109_,_10109_/Y,cell,pin
_1010_/A,_1010_,pin,cell
_1010_,_1010_/Y,cell,pin
_10110_/A,_10110_,pin,cell
_10110_/B,_10110_,pin,cell
_10110_,_10110_/Y,cell,pin
_10111_/A,_10111_,pin,cell
_10111_,_10111_/Y,cell,pin
_10112_/A,_10112_,pin,cell
_10112_,_10112_/Y,cell,pin
_10113_/A1,_10113_,pin,cell
_10113_/A2,_10113_,pin,cell
_10113_/B1,_10113_,pin,cell
_10113_/B2,_10113_,pin,cell
_10113_,_10113_/Y,cell,pin
_10114_/A1,_10114_,pin,cell
_10114_/A2,_10114_,pin,cell
_10114_/B,_10114_,pin,cell
_10114_,_10114_/Y,cell,pin
_10115_/A1,_10115_,pin,cell
_10115_/A2,_10115_,pin,cell
_10115_/B1,_10115_,pin,cell
_10115_/B2,_10115_,pin,cell
_10115_,_10115_/Y,cell,pin
_10116_/A1,_10116_,pin,cell
_10116_/A2,_10116_,pin,cell
_10116_/B,_10116_,pin,cell
_10116_,_10116_/Y,cell,pin
_10117_/A,_10117_,pin,cell
_10117_,_10117_/Y,cell,pin
_10118_/A1,_10118_,pin,cell
_10118_/A2,_10118_,pin,cell
_10118_/B,_10118_,pin,cell
_10118_,_10118_/Y,cell,pin
_10119_/A,_10119_,pin,cell
_10119_,_10119_/Y,cell,pin
_1011_/A,_1011_,pin,cell
_1011_,_1011_/Y,cell,pin
_10120_/A,_10120_,pin,cell
_10120_/B,_10120_,pin,cell
_10120_,_10120_/Y,cell,pin
_10121_/A1,_10121_,pin,cell
_10121_/A2,_10121_,pin,cell
_10121_/B1,_10121_,pin,cell
_10121_/B2,_10121_,pin,cell
_10121_,_10121_/Y,cell,pin
_10122_/A,_10122_,pin,cell
_10122_/B,_10122_,pin,cell
_10122_,_10122_/Y,cell,pin
_10123_/A,_10123_,pin,cell
_10123_/B,_10123_,pin,cell
_10123_,_10123_/Y,cell,pin
_10124_/A1,_10124_,pin,cell
_10124_/A2,_10124_,pin,cell
_10124_/B1,_10124_,pin,cell
_10124_/B2,_10124_,pin,cell
_10124_,_10124_/Y,cell,pin
_10125_/A1,_10125_,pin,cell
_10125_/A2,_10125_,pin,cell
_10125_/B1,_10125_,pin,cell
_10125_/B2,_10125_,pin,cell
_10125_,_10125_/Y,cell,pin
_10126_/A,_10126_,pin,cell
_10126_,_10126_/Y,cell,pin
_10127_/A,_10127_,pin,cell
_10127_,_10127_/Y,cell,pin
_10128_/A,_10128_,pin,cell
_10128_,_10128_/Y,cell,pin
_10129_/A,_10129_,pin,cell
_10129_,_10129_/Y,cell,pin
_1012_/A,_1012_,pin,cell
_1012_,_1012_/Y,cell,pin
_10130_/A1,_10130_,pin,cell
_10130_/A2,_10130_,pin,cell
_10130_/B,_10130_,pin,cell
_10130_,_10130_/Y,cell,pin
_10131_/A1,_10131_,pin,cell
_10131_/A2,_10131_,pin,cell
_10131_/B,_10131_,pin,cell
_10131_,_10131_/Y,cell,pin
_10132_/A,_10132_,pin,cell
_10132_/B,_10132_,pin,cell
_10132_,_10132_/Y,cell,pin
_10133_/A1,_10133_,pin,cell
_10133_/A2,_10133_,pin,cell
_10133_/B1,_10133_,pin,cell
_10133_/B2,_10133_,pin,cell
_10133_,_10133_/Y,cell,pin
_10134_/A1,_10134_,pin,cell
_10134_/A2,_10134_,pin,cell
_10134_/B1,_10134_,pin,cell
_10134_/B2,_10134_,pin,cell
_10134_,_10134_/Y,cell,pin
_10135_/A1,_10135_,pin,cell
_10135_/A2,_10135_,pin,cell
_10135_/B1,_10135_,pin,cell
_10135_/B2,_10135_,pin,cell
_10135_,_10135_/Y,cell,pin
_10136_/A1,_10136_,pin,cell
_10136_/A2,_10136_,pin,cell
_10136_/B1,_10136_,pin,cell
_10136_/B2,_10136_,pin,cell
_10136_,_10136_/Y,cell,pin
_10137_/A1,_10137_,pin,cell
_10137_/A2,_10137_,pin,cell
_10137_/B1,_10137_,pin,cell
_10137_/B2,_10137_,pin,cell
_10137_,_10137_/Y,cell,pin
_10138_/A,_10138_,pin,cell
_10138_/B,_10138_,pin,cell
_10138_/C,_10138_,pin,cell
_10138_/D,_10138_,pin,cell
_10138_,_10138_/Y,cell,pin
_10139_/A1,_10139_,pin,cell
_10139_/A2,_10139_,pin,cell
_10139_/B1,_10139_,pin,cell
_10139_/B2,_10139_,pin,cell
_10139_,_10139_/Y,cell,pin
_1013_/A,_1013_,pin,cell
_1013_,_1013_/Y,cell,pin
_10140_/A1,_10140_,pin,cell
_10140_/A2,_10140_,pin,cell
_10140_/B1,_10140_,pin,cell
_10140_/B2,_10140_,pin,cell
_10140_,_10140_/Y,cell,pin
_10141_/A,_10141_,pin,cell
_10141_,_10141_/Y,cell,pin
_10142_/A1,_10142_,pin,cell
_10142_/A2,_10142_,pin,cell
_10142_/B,_10142_,pin,cell
_10142_,_10142_/Y,cell,pin
_10143_/A,_10143_,pin,cell
_10143_,_10143_/Y,cell,pin
_10144_/A1,_10144_,pin,cell
_10144_/A2,_10144_,pin,cell
_10144_/A3,_10144_,pin,cell
_10144_/B1,_10144_,pin,cell
_10144_/B2,_10144_,pin,cell
_10144_/B3,_10144_,pin,cell
_10144_/C,_10144_,pin,cell
_10144_,_10144_/Y,cell,pin
_10145_/A,_10145_,pin,cell
_10145_,_10145_/Y,cell,pin
_10146_/A,_10146_,pin,cell
_10146_,_10146_/Y,cell,pin
_10147_/A1,_10147_,pin,cell
_10147_/A2,_10147_,pin,cell
_10147_/B,_10147_,pin,cell
_10147_,_10147_/Y,cell,pin
_10148_/A1,_10148_,pin,cell
_10148_/A2,_10148_,pin,cell
_10148_/B1,_10148_,pin,cell
_10148_/B2,_10148_,pin,cell
_10148_,_10148_/Y,cell,pin
_10149_/A,_10149_,pin,cell
_10149_,_10149_/Y,cell,pin
_1014_/A,_1014_,pin,cell
_1014_,_1014_/Y,cell,pin
_10150_/A,_10150_,pin,cell
_10150_,_10150_/Y,cell,pin
_10151_/A,_10151_,pin,cell
_10151_/B,_10151_,pin,cell
_10151_,_10151_/Y,cell,pin
_10152_/A1,_10152_,pin,cell
_10152_/A2,_10152_,pin,cell
_10152_/B1,_10152_,pin,cell
_10152_/B2,_10152_,pin,cell
_10152_,_10152_/Y,cell,pin
_10153_/A1,_10153_,pin,cell
_10153_/A2,_10153_,pin,cell
_10153_/B1,_10153_,pin,cell
_10153_/B2,_10153_,pin,cell
_10153_,_10153_/Y,cell,pin
_10154_/A,_10154_,pin,cell
_10154_,_10154_/Y,cell,pin
_10155_/A,_10155_,pin,cell
_10155_/B,_10155_,pin,cell
_10155_,_10155_/Y,cell,pin
_10156_/A,_10156_,pin,cell
_10156_,_10156_/Y,cell,pin
_10157_/A,_10157_,pin,cell
_10157_,_10157_/Y,cell,pin
_10158_/A1,_10158_,pin,cell
_10158_/A2,_10158_,pin,cell
_10158_/B1,_10158_,pin,cell
_10158_/B2,_10158_,pin,cell
_10158_,_10158_/Y,cell,pin
_10159_/A1,_10159_,pin,cell
_10159_/A2,_10159_,pin,cell
_10159_/B,_10159_,pin,cell
_10159_,_10159_/Y,cell,pin
_1015_/A,_1015_,pin,cell
_1015_,_1015_/Y,cell,pin
_10160_/A1,_10160_,pin,cell
_10160_/A2,_10160_,pin,cell
_10160_/B1,_10160_,pin,cell
_10160_/B2,_10160_,pin,cell
_10160_/C,_10160_,pin,cell
_10160_,_10160_/Y,cell,pin
_10161_/A1,_10161_,pin,cell
_10161_/A2,_10161_,pin,cell
_10161_/B,_10161_,pin,cell
_10161_,_10161_/Y,cell,pin
_10162_/A,_10162_,pin,cell
_10162_/B,_10162_,pin,cell
_10162_,_10162_/Y,cell,pin
_10163_/A,_10163_,pin,cell
_10163_/B,_10163_,pin,cell
_10163_,_10163_/Y,cell,pin
_10164_/A1,_10164_,pin,cell
_10164_/A2,_10164_,pin,cell
_10164_/B,_10164_,pin,cell
_10164_,_10164_/Y,cell,pin
_10165_/A,_10165_,pin,cell
_10165_/B,_10165_,pin,cell
_10165_,_10165_/Y,cell,pin
_10166_/A1,_10166_,pin,cell
_10166_/A2,_10166_,pin,cell
_10166_/B1,_10166_,pin,cell
_10166_/B2,_10166_,pin,cell
_10166_,_10166_/Y,cell,pin
_10167_/A,_10167_,pin,cell
_10167_,_10167_/Y,cell,pin
_10168_/A,_10168_,pin,cell
_10168_,_10168_/Y,cell,pin
_10169_/A,_10169_,pin,cell
_10169_/B,_10169_,pin,cell
_10169_,_10169_/Y,cell,pin
_1016_/A,_1016_,pin,cell
_1016_,_1016_/Y,cell,pin
_10170_/A,_10170_,pin,cell
_10170_/B,_10170_,pin,cell
_10170_,_10170_/Y,cell,pin
_10171_/A1,_10171_,pin,cell
_10171_/A2,_10171_,pin,cell
_10171_/B,_10171_,pin,cell
_10171_,_10171_/Y,cell,pin
_10172_/A,_10172_,pin,cell
_10172_/B,_10172_,pin,cell
_10172_,_10172_/Y,cell,pin
_10173_/A,_10173_,pin,cell
_10173_,_10173_/Y,cell,pin
_10174_/A,_10174_,pin,cell
_10174_,_10174_/Y,cell,pin
_10175_/A1,_10175_,pin,cell
_10175_/A2,_10175_,pin,cell
_10175_/B,_10175_,pin,cell
_10175_,_10175_/Y,cell,pin
_10176_/A1,_10176_,pin,cell
_10176_/A2,_10176_,pin,cell
_10176_/B,_10176_,pin,cell
_10176_,_10176_/Y,cell,pin
_10177_/A1,_10177_,pin,cell
_10177_/A2,_10177_,pin,cell
_10177_/B,_10177_,pin,cell
_10177_,_10177_/Y,cell,pin
_10178_/A1,_10178_,pin,cell
_10178_/A2,_10178_,pin,cell
_10178_/B,_10178_,pin,cell
_10178_,_10178_/Y,cell,pin
_10179_/A,_10179_,pin,cell
_10179_/B,_10179_,pin,cell
_10179_,_10179_/Y,cell,pin
_1017_/A,_1017_,pin,cell
_1017_,_1017_/Y,cell,pin
_10180_/A,_10180_,pin,cell
_10180_,_10180_/Y,cell,pin
_10181_/A,_10181_,pin,cell
_10181_,_10181_/Y,cell,pin
_10182_/A,_10182_,pin,cell
_10182_/B,_10182_,pin,cell
_10182_/C,_10182_,pin,cell
_10182_,_10182_/Y,cell,pin
_10183_/A,_10183_,pin,cell
_10183_,_10183_/Y,cell,pin
_10184_/A,_10184_,pin,cell
_10184_,_10184_/Y,cell,pin
_10185_/A1,_10185_,pin,cell
_10185_/A2,_10185_,pin,cell
_10185_/B,_10185_,pin,cell
_10185_,_10185_/Y,cell,pin
_10186_/A1,_10186_,pin,cell
_10186_/A2,_10186_,pin,cell
_10186_/B1,_10186_,pin,cell
_10186_/B2,_10186_,pin,cell
_10186_,_10186_/Y,cell,pin
_10187_/A1,_10187_,pin,cell
_10187_/A2,_10187_,pin,cell
_10187_/B,_10187_,pin,cell
_10187_,_10187_/Y,cell,pin
_10188_/A,_10188_,pin,cell
_10188_,_10188_/Y,cell,pin
_10189_/A,_10189_,pin,cell
_10189_,_10189_/Y,cell,pin
_1018_/A,_1018_,pin,cell
_1018_,_1018_/Y,cell,pin
_10190_/A,_10190_,pin,cell
_10190_,_10190_/Y,cell,pin
_10191_/A1,_10191_,pin,cell
_10191_/A2,_10191_,pin,cell
_10191_/B1,_10191_,pin,cell
_10191_/B2,_10191_,pin,cell
_10191_,_10191_/Y,cell,pin
_10192_/A1,_10192_,pin,cell
_10192_/A2,_10192_,pin,cell
_10192_/B,_10192_,pin,cell
_10192_,_10192_/Y,cell,pin
_10193_/A,_10193_,pin,cell
_10193_,_10193_/Y,cell,pin
_10194_/A,_10194_,pin,cell
_10194_,_10194_/Y,cell,pin
_10195_/A1,_10195_,pin,cell
_10195_/A2,_10195_,pin,cell
_10195_/B,_10195_,pin,cell
_10195_,_10195_/Y,cell,pin
_10196_/A1,_10196_,pin,cell
_10196_/A2,_10196_,pin,cell
_10196_/B,_10196_,pin,cell
_10196_,_10196_/Y,cell,pin
_10197_/A,_10197_,pin,cell
_10197_,_10197_/Y,cell,pin
_10198_/A,_10198_,pin,cell
_10198_/B,_10198_,pin,cell
_10198_,_10198_/Y,cell,pin
_10199_/A1,_10199_,pin,cell
_10199_/A2,_10199_,pin,cell
_10199_/B1,_10199_,pin,cell
_10199_/B2,_10199_,pin,cell
_10199_,_10199_/Y,cell,pin
_1019_/A,_1019_,pin,cell
_1019_,_1019_/Y,cell,pin
_101_/A,_101_,pin,cell
_101_,_101_/Y,cell,pin
_10200_/A,_10200_,pin,cell
_10200_,_10200_/Y,cell,pin
_10201_/A1,_10201_,pin,cell
_10201_/A2,_10201_,pin,cell
_10201_/B,_10201_,pin,cell
_10201_,_10201_/Y,cell,pin
_10202_/A,_10202_,pin,cell
_10202_,_10202_/Y,cell,pin
_10203_/A,_10203_,pin,cell
_10203_/B,_10203_,pin,cell
_10203_,_10203_/Y,cell,pin
_10204_/A,_10204_,pin,cell
_10204_,_10204_/Y,cell,pin
_10205_/A1,_10205_,pin,cell
_10205_/A2,_10205_,pin,cell
_10205_/B1,_10205_,pin,cell
_10205_/B2,_10205_,pin,cell
_10205_,_10205_/Y,cell,pin
_10206_/A,_10206_,pin,cell
_10206_,_10206_/Y,cell,pin
_10207_/A,_10207_,pin,cell
_10207_/B,_10207_,pin,cell
_10207_,_10207_/Y,cell,pin
_10208_/A,_10208_,pin,cell
_10208_/B,_10208_,pin,cell
_10208_,_10208_/Y,cell,pin
_10209_/A1,_10209_,pin,cell
_10209_/A2,_10209_,pin,cell
_10209_/B,_10209_,pin,cell
_10209_,_10209_/Y,cell,pin
_1020_/A,_1020_,pin,cell
_1020_,_1020_/Y,cell,pin
_10210_/A,_10210_,pin,cell
_10210_,_10210_/Y,cell,pin
_10211_/A,_10211_,pin,cell
_10211_,_10211_/Y,cell,pin
_10212_/A,_10212_,pin,cell
_10212_,_10212_/Y,cell,pin
_10213_/A1,_10213_,pin,cell
_10213_/A2,_10213_,pin,cell
_10213_/B,_10213_,pin,cell
_10213_,_10213_/Y,cell,pin
_10214_/A,_10214_,pin,cell
_10214_/B,_10214_,pin,cell
_10214_,_10214_/Y,cell,pin
_10215_/A1,_10215_,pin,cell
_10215_/A2,_10215_,pin,cell
_10215_/B,_10215_,pin,cell
