src,tar,src_type,tar_type
_06324_/B,_06324_,pin,cell
_06324_,_06324_/Y,cell,pin
_06325_/A1,_06325_,pin,cell
_06325_/A2,_06325_,pin,cell
_06325_/B1,_06325_,pin,cell
_06325_,_06325_/X,cell,pin
_06326_/A1,_06326_,pin,cell
_06326_/A2,_06326_,pin,cell
_06326_/A3,_06326_,pin,cell
_06326_/B1,_06326_,pin,cell
_06326_/C1,_06326_,pin,cell
_06326_,_06326_/X,cell,pin
_06327_/A1,_06327_,pin,cell
_06327_/A2,_06327_,pin,cell
_06327_/B1,_06327_,pin,cell
_06327_,_06327_/Y,cell,pin
_06328_/A1,_06328_,pin,cell
_06328_/A2,_06328_,pin,cell
_06328_/A3,_06328_,pin,cell
_06328_/B1,_06328_,pin,cell
_06328_/C1,_06328_,pin,cell
_06328_,_06328_/X,cell,pin
_06329_/A,_06329_,pin,cell
_06329_/B,_06329_,pin,cell
_06329_,_06329_/X,cell,pin
_06334_/A,_06334_,pin,cell
_06334_/B,_06334_,pin,cell
_06334_,_06334_/Y,cell,pin
_06335_/A,_06335_,pin,cell
_06335_/B,_06335_,pin,cell
_06335_/C,_06335_,pin,cell
_06335_,_06335_/X,cell,pin
_06336_/A,_06336_,pin,cell
_06336_/B,_06336_,pin,cell
_06336_,_06336_/Y,cell,pin
_06337_/A,_06337_,pin,cell
_06337_,_06337_/Y,cell,pin
_06345_/A,_06345_,pin,cell
_06345_/B,_06345_,pin,cell
_06345_,_06345_/X,cell,pin
_06346_/A1,_06346_,pin,cell
_06346_/A2,_06346_,pin,cell
_06346_/B1_N,_06346_,pin,cell
_06346_,_06346_/Y,cell,pin
_06349_/A_N,_06349_,pin,cell
_06349_/B,_06349_,pin,cell
_06349_,_06349_/Y,cell,pin
_06350_/A1,_06350_,pin,cell
_06350_/A2,_06350_,pin,cell
_06350_/B1,_06350_,pin,cell
_06350_,_06350_/X,cell,pin
_06357_/A0,_06357_,pin,cell
_06357_/A1,_06357_,pin,cell
_06357_/S,_06357_,pin,cell
_06357_,_06357_/Y,cell,pin
_06363_/A1,_06363_,pin,cell
_06363_/A2,_06363_,pin,cell
_06363_/B1,_06363_,pin,cell
_06363_,_06363_/Y,cell,pin
_06364_/A1,_06364_,pin,cell
_06364_/A2,_06364_,pin,cell
_06364_/B1,_06364_,pin,cell
_06364_/B2,_06364_,pin,cell
_06364_/C1,_06364_,pin,cell
_06364_,_06364_/Y,cell,pin
_06367_/A0,_06367_,pin,cell
_06367_/A1,_06367_,pin,cell
_06367_/A2,_06367_,pin,cell
_06367_/A3,_06367_,pin,cell
_06367_/S0,_06367_,pin,cell
_06367_/S1,_06367_,pin,cell
_06367_,_06367_/X,cell,pin
_06369_/A1,_06369_,pin,cell
_06369_/A2,_06369_,pin,cell
_06369_/B1,_06369_,pin,cell
_06369_,_06369_/Y,cell,pin
_06371_/A1,_06371_,pin,cell
_06371_/A2,_06371_,pin,cell
_06371_/B1,_06371_,pin,cell
_06371_,_06371_/Y,cell,pin
_06374_/A0,_06374_,pin,cell
_06374_/A1,_06374_,pin,cell
_06374_/A2,_06374_,pin,cell
_06374_/A3,_06374_,pin,cell
_06374_/S0,_06374_,pin,cell
_06374_/S1,_06374_,pin,cell
_06374_,_06374_/X,cell,pin
_06375_/A0,_06375_,pin,cell
_06375_/A1,_06375_,pin,cell
_06375_/A2,_06375_,pin,cell
_06375_/A3,_06375_,pin,cell
_06375_/S0,_06375_,pin,cell
_06375_/S1,_06375_,pin,cell
_06375_,_06375_/X,cell,pin
_06377_/A,_06377_,pin,cell
_06377_,_06377_/Y,cell,pin
_06379_/A0,_06379_,pin,cell
_06379_/A1,_06379_,pin,cell
_06379_/S,_06379_,pin,cell
_06379_,_06379_/X,cell,pin
_06380_/A,_06380_,pin,cell
_06380_,_06380_/Y,cell,pin
_06381_/A1,_06381_,pin,cell
_06381_/A2,_06381_,pin,cell
_06381_/B1,_06381_,pin,cell
_06381_,_06381_/Y,cell,pin
_06383_/A1,_06383_,pin,cell
_06383_/A2,_06383_,pin,cell
_06383_/B1,_06383_,pin,cell
_06383_,_06383_/Y,cell,pin
_06384_/A1,_06384_,pin,cell
_06384_/A2,_06384_,pin,cell
_06384_/B1,_06384_,pin,cell
_06384_,_06384_/Y,cell,pin
_06388_/A,_06388_,pin,cell
_06388_/B,_06388_,pin,cell
_06388_/C,_06388_,pin,cell
_06388_/D,_06388_,pin,cell
_06388_,_06388_/Y,cell,pin
_06389_/A1_N,_06389_,pin,cell
_06389_/A2_N,_06389_,pin,cell
_06389_/B1,_06389_,pin,cell
_06389_/B2,_06389_,pin,cell
_06389_,_06389_/Y,cell,pin
_06392_/A,_06392_,pin,cell
_06392_/B,_06392_,pin,cell
_06392_,_06392_/Y,cell,pin
_06394_/A1,_06394_,pin,cell
_06394_/A2,_06394_,pin,cell
_06394_/B1,_06394_,pin,cell
_06394_,_06394_/Y,cell,pin
_06396_/A,_06396_,pin,cell
_06396_,_06396_/Y,cell,pin
_06397_/A,_06397_,pin,cell
_06397_/B_N,_06397_,pin,cell
_06397_,_06397_/Y,cell,pin
_06398_/A1,_06398_,pin,cell
_06398_/A2,_06398_,pin,cell
_06398_/B1,_06398_,pin,cell
_06398_/C1,_06398_,pin,cell
_06398_,_06398_/Y,cell,pin
_06399_/A1,_06399_,pin,cell
_06399_/A2,_06399_,pin,cell
_06399_/B1,_06399_,pin,cell
_06399_,_06399_/Y,cell,pin
_06401_/A1,_06401_,pin,cell
_06401_/A2,_06401_,pin,cell
_06401_/A3,_06401_,pin,cell
_06401_/B1,_06401_,pin,cell
_06401_/C1,_06401_,pin,cell
_06401_,_06401_/Y,cell,pin
_06402_/A,_06402_,pin,cell
_06402_,_06402_/Y,cell,pin
_06403_/A1,_06403_,pin,cell
_06403_/A2,_06403_,pin,cell
_06403_/B1,_06403_,pin,cell
_06403_,_06403_/Y,cell,pin
_06405_/A,_06405_,pin,cell
_06405_,_06405_/Y,cell,pin
_06409_/A0,_06409_,pin,cell
_06409_/A1,_06409_,pin,cell
_06409_/A2,_06409_,pin,cell
_06409_/A3,_06409_,pin,cell
_06409_/S0,_06409_,pin,cell
_06409_/S1,_06409_,pin,cell
_06409_,_06409_/X,cell,pin
_06410_/A,_06410_,pin,cell
_06410_/B,_06410_,pin,cell
_06410_,_06410_/Y,cell,pin
_06411_/A,_06411_,pin,cell
_06411_/B,_06411_,pin,cell
_06411_,_06411_/Y,cell,pin
_06412_/A1,_06412_,pin,cell
_06412_/A2,_06412_,pin,cell
_06412_/B1,_06412_,pin,cell
_06412_,_06412_/Y,cell,pin
_06413_/A,_06413_,pin,cell
_06413_,_06413_/Y,cell,pin
_06414_/A,_06414_,pin,cell
_06414_/B,_06414_,pin,cell
_06414_,_06414_/Y,cell,pin
_06415_/A1,_06415_,pin,cell
_06415_/A2,_06415_,pin,cell
_06415_/B1,_06415_,pin,cell
_06415_,_06415_/Y,cell,pin
_06416_/A0,_06416_,pin,cell
_06416_/A1,_06416_,pin,cell
_06416_/S,_06416_,pin,cell
_06416_,_06416_/Y,cell,pin
_06418_/A,_06418_,pin,cell
_06418_/B_N,_06418_,pin,cell
_06418_,_06418_/Y,cell,pin
_06421_/A,_06421_,pin,cell
_06421_/B,_06421_,pin,cell
_06421_,_06421_/X,cell,pin
_06422_/A1,_06422_,pin,cell
_06422_/A2,_06422_,pin,cell
_06422_/B1,_06422_,pin,cell
_06422_,_06422_/Y,cell,pin
_06423_/A1,_06423_,pin,cell
_06423_/A2,_06423_,pin,cell
_06423_/B1,_06423_,pin,cell
_06423_/B2,_06423_,pin,cell
_06423_/C1,_06423_,pin,cell
_06423_,_06423_/Y,cell,pin
_06424_/A,_06424_,pin,cell
_06424_/B,_06424_,pin,cell
_06424_,_06424_/Y,cell,pin
_06425_/A0,_06425_,pin,cell
_06425_/A1,_06425_,pin,cell
_06425_/S,_06425_,pin,cell
_06425_,_06425_/Y,cell,pin
_06426_/A_N,_06426_,pin,cell
_06426_/B,_06426_,pin,cell
_06426_,_06426_/Y,cell,pin
_06427_/A,_06427_,pin,cell
_06427_/B,_06427_,pin,cell
_06427_,_06427_/Y,cell,pin
_06428_/A0,_06428_,pin,cell
_06428_/A1,_06428_,pin,cell
_06428_/S,_06428_,pin,cell
_06428_,_06428_/Y,cell,pin
_06429_/A,_06429_,pin,cell
_06429_/B,_06429_,pin,cell
_06429_,_06429_/Y,cell,pin
_06430_/A,_06430_,pin,cell
_06430_/B,_06430_,pin,cell
_06430_/C,_06430_,pin,cell
_06430_/D,_06430_,pin,cell
_06430_,_06430_/X,cell,pin
_06431_/A1,_06431_,pin,cell
_06431_/A2,_06431_,pin,cell
_06431_/B1,_06431_,pin,cell
_06431_/C1,_06431_,pin,cell
_06431_/D1,_06431_,pin,cell
_06431_,_06431_/X,cell,pin
_06432_/A,_06432_,pin,cell
_06432_/B,_06432_,pin,cell
_06432_,_06432_/Y,cell,pin
_06433_/A,_06433_,pin,cell
_06433_/B,_06433_,pin,cell
_06433_,_06433_/Y,cell,pin
_06436_/A0,_06436_,pin,cell
_06436_/A1,_06436_,pin,cell
_06436_/S,_06436_,pin,cell
_06436_,_06436_/Y,cell,pin
_06439_/A1,_06439_,pin,cell
_06439_/A2,_06439_,pin,cell
_06439_/B1,_06439_,pin,cell
_06439_,_06439_/Y,cell,pin
_06440_/A1,_06440_,pin,cell
_06440_/A2,_06440_,pin,cell
_06440_/B1,_06440_,pin,cell
_06440_,_06440_/Y,cell,pin
_06446_/A0,_06446_,pin,cell
_06446_/A1,_06446_,pin,cell
_06446_/A2,_06446_,pin,cell
_06446_/A3,_06446_,pin,cell
_06446_/S0,_06446_,pin,cell
_06446_/S1,_06446_,pin,cell
_06446_,_06446_/X,cell,pin
_06448_/A1,_06448_,pin,cell
_06448_/A2,_06448_,pin,cell
_06448_/B1,_06448_,pin,cell
_06448_,_06448_/Y,cell,pin
_06449_/A1,_06449_,pin,cell
_06449_/A2,_06449_,pin,cell
_06449_/B1,_06449_,pin,cell
_06449_,_06449_/Y,cell,pin
_06452_/A0,_06452_,pin,cell
_06452_/A1,_06452_,pin,cell
_06452_/A2,_06452_,pin,cell
_06452_/A3,_06452_,pin,cell
_06452_/S0,_06452_,pin,cell
_06452_/S1,_06452_,pin,cell
_06452_,_06452_/X,cell,pin
_06455_/A0,_06455_,pin,cell
_06455_/A1,_06455_,pin,cell
_06455_/A2,_06455_,pin,cell
_06455_/A3,_06455_,pin,cell
_06455_/S0,_06455_,pin,cell
_06455_/S1,_06455_,pin,cell
_06455_,_06455_/X,cell,pin
_06456_/A1,_06456_,pin,cell
_06456_/A2,_06456_,pin,cell
_06456_/B1,_06456_,pin,cell
_06456_,_06456_/Y,cell,pin
_06458_/A1,_06458_,pin,cell
_06458_/A2,_06458_,pin,cell
_06458_/B1,_06458_,pin,cell
_06458_/B2,_06458_,pin,cell
_06458_/C1,_06458_,pin,cell
_06458_,_06458_/X,cell,pin
