src,tar,src_type,tar_type,is_net,arc_delay
_06430_/C,_06430_/X,pin,pin,0,5.34472799351704e-10
_06430_/D,_06430_/X,pin,pin,0,4.6386444685353467e-10
_06431_/A1,_06431_/X,pin,pin,0,4.0493250419437743e-10
_06431_/A2,_06431_/X,pin,pin,0,4.066218750597983e-10
_06431_/B1,_06431_/X,pin,pin,0,4.065668635089281e-10
_06431_/C1,_06431_/X,pin,pin,0,3.38763433971323e-10
_06431_/D1,_06431_/X,pin,pin,0,2.986068059485092e-10
_06432_/A,_06432_/Y,pin,pin,0,3.076449928141045e-10
_06432_/B,_06432_/Y,pin,pin,0,2.6914526163324126e-10
_06433_/A,_06433_/Y,pin,pin,0,1.0809506761910725e-10
_06433_/B,_06433_/Y,pin,pin,0,1.1705077185286683e-10
_06436_/A0,_06436_/Y,pin,pin,0,1.3190741554591767e-10
_06436_/A1,_06436_/Y,pin,pin,0,1.3799771048095266e-10
_06436_/S,_06436_/Y,pin,pin,0,2.6030264055343366e-10
_06439_/A1,_06439_/Y,pin,pin,0,2.867962534125468e-10
