src,tar,src_type,tar_type
dp.rf.rf\[6\]\[31\],_06504_,net,cell
dp.rf.rf\[7\]\[31\],_06504_,net,cell
net219,_06504_,net,cell
net224,_06504_,net,cell
_06504_,_01316_,cell,net
net16,_06505_,net,cell
_06505_,_01317_,cell,net
_01311_,_06508_,net,cell
_01314_,_06508_,net,cell
_01315_,_06508_,net,cell
_01316_,_06508_,net,cell
_01317_,_06508_,net,cell
net15,_06508_,net,cell
_06508_,_01320_,cell,net
dp.rf.rf\[24\]\[31\],_06510_,net,cell
dp.rf.rf\[25\]\[31\],_06510_,net,cell
dp.rf.rf\[26\]\[31\],_06510_,net,cell
dp.rf.rf\[27\]\[31\],_06510_,net,cell
net219,_06510_,net,cell
net224,_06510_,net,cell
_06510_,_01322_,cell,net
dp.rf.rf\[16\]\[31\],_06513_,net,cell
dp.rf.rf\[17\]\[31\],_06513_,net,cell
dp.rf.rf\[18\]\[31\],_06513_,net,cell
dp.rf.rf\[19\]\[31\],_06513_,net,cell
net13,_06513_,net,cell
net225,_06513_,net,cell
_06513_,_01325_,cell,net
dp.rf.rf\[28\]\[31\],_06515_,net,cell
dp.rf.rf\[29\]\[31\],_06515_,net,cell
dp.rf.rf\[30\]\[31\],_06515_,net,cell
dp.rf.rf\[31\]\[31\],_06515_,net,cell
net219,_06515_,net,cell
net224,_06515_,net,cell
_06515_,_01327_,cell,net
dp.rf.rf\[20\]\[31\],_06518_,net,cell
dp.rf.rf\[21\]\[31\],_06518_,net,cell
dp.rf.rf\[22\]\[31\],_06518_,net,cell
dp.rf.rf\[23\]\[31\],_06518_,net,cell
net219,_06518_,net,cell
net224,_06518_,net,cell
_06518_,_01330_,cell,net
_01322_,_06520_,net,cell
_01325_,_06520_,net,cell
_01327_,_06520_,net,cell
_01330_,_06520_,net,cell
_01317_,_06520_,net,cell
net15,_06520_,net,cell
_06520_,_01332_,cell,net
_01307_,_06521_,net,cell
_01320_,_06521_,net,cell
_01332_,_06521_,net,cell
net17,_06521_,net,cell
_06521_,_01333_,cell,net
_01139_,_06522_,net,cell
_01333_,_06522_,net,cell
_06522_,_01334_,cell,net
net25,_06523_,net,cell
_01139_,_06523_,net,cell
_01334_,_06523_,net,cell
_06523_,_01335_,cell,net
net181,_06524_,net,cell
_01335_,_06524_,net,cell
_06524_,_05840_,cell,net
_05840_,_06525_,net,cell
_06525_,_05844_,cell,net
_01036_,_06526_,net,cell
_01117_,_06526_,net,cell
_01124_,_06526_,net,cell
_06526_,_01336_,cell,net
_01127_,_06528_,net,cell
_01128_,_06528_,net,cell
net25,_06528_,net,cell
_06528_,_01338_,cell,net
_01336_,_06529_,net,cell
_01338_,_06529_,net,cell
_06529_,_01339_,cell,net
net24,_06534_,net,cell
_01105_,_06534_,net,cell
_06534_,_01344_,cell,net
net25,_06535_,net,cell
_01336_,_06535_,net,cell
_06535_,_01345_,cell,net
_01339_,_06537_,net,cell
_01344_,_06537_,net,cell
_01345_,_06537_,net,cell
_06537_,_06206_,cell,net
net15,_06538_,net,cell
net16,_06538_,net,cell
_06538_,_01347_,cell,net
dp.rf.rf\[8\]\[30\],_06540_,net,cell
dp.rf.rf\[9\]\[30\],_06540_,net,cell
dp.rf.rf\[10\]\[30\],_06540_,net,cell
dp.rf.rf\[11\]\[30\],_06540_,net,cell
net218,_06540_,net,cell
net14,_06540_,net,cell
_06540_,_01349_,cell,net
