cell_name,is_seq,is_macro,is_in_clk,x0,y0,x1,y1,is_buf,is_inv,libcell_name,cell_static_power,cell_dynamic_power
_24212_,0,0,0,318820,170800,320340,173600,0,0,NOR3_X1,2.6863228086426716e-8,5.476757337419258e-6
_24213_,0,0,0,315400,168000,316920,170800,0,0,NOR3_X1,2.6789191309717353e-8,3.7795771277160384e-6
_24214_,0,0,0,317300,170800,318820,173600,0,0,OAI21_X1,2.0744197470889958e-8,4.54180417364114e-6
_24215_,0,0,0,321480,168000,323000,170800,0,0,OAI21_X1,2.0843879511289742e-8,3.912241140824335e-6
_24216_,0,0,0,320720,170800,321860,173600,0,0,NOR2_X1,2.650818409222211e-8,1.2418450978657347e-6
_24217_,0,0,0,332500,170800,335920,173600,0,0,AOI22_X2,5.085316345798674e-8,1.1900897789018927e-5
_24218_,0,0,0,330600,170800,332500,173600,0,0,NOR4_X1,4.0597836203914994e-8,7.414651008730289e-7
_24219_,0,0,0,326040,170800,329460,173600,0,0,NOR4_X2,7.76079147613018e-8,1.0774426300486084e-5
_24220_,0,0,0,359100,168000,360620,170800,0,0,OR2_X1,2.3999755072168227e-8,2.9470736961911825e-7
_24221_,0,0,0,356060,168000,357200,170800,0,0,NAND2_X1,9.70322755478037e-9,2.3265604340849677e-6
_24222_,0,0,0,357200,168000,359100,170800,0,0,AOI22_X1,5.7425147304002166e-8,5.785367847011003e-7
_24223_,0,0,0,377720,187600,380380,190400,0,0,NOR3_X2,5.361365396083784e-8,1.139658388638054e-5
_24224_,0,0,0,378860,156800,380760,159600,0,0,AOI22_X1,1.1379913011921872e-8,1.2087639902347291e-6
_24225_,0,0,0,342380,154000,343520,156800,0,0,NOR2_X1,2.1260532889755268e-8,5.675231818713655e-6
_24226_,0,0,0,343140,156800,345040,159600,0,0,NAND2_X2,2.0855782878470563e-8,1.0334715852877707e-5
_24227_,0,0,0,371640,170800,374300,173600,0,0,NAND3_X2,2.019873690528584e-8,5.966550816083327e-6
_24228_,0,0,0,359100,156800,361380,159600,0,0,OAI221_X1,7.304424087806183e-8,1.853517005656613e-6
_24229_,0,0,0,357200,131600,358340,134400,0,0,NAND2_X1,1.0241521408715926e-8,3.807183475146303e-6
_24230_,0,0,0,332500,137200,334020,140000,0,0,OAI21_X1,3.11585885981458e-8,5.88594093642314e-6
_24231_,0,0,0,328320,137200,330220,140000,0,0,AOI22_X1,1.923768877531984e-8,6.97359291734756e-6
_24232_,0,0,0,366320,170800,367840,173600,0,0,NOR3_X1,2.829795420211667e-8,3.1893937375571113e-6
_24233_,0,0,0,357200,170800,358720,173600,0,0,AOI21_X1,2.5623640098615397e-8,7.83206132837222e-6
_24234_,0,0,0,310460,137200,317300,140000,0,0,NAND4_X4,7.188916129052814e-8,1.011614494927926e-5
_24235_,0,0,0,357580,140000,359480,142800,0,0,OAI22_X1,4.9485432640494764e-8,2.744286234701576e-6
_24236_,0,0,0,356820,159600,358340,162400,0,0,NOR3_X1,2.9249605404402246e-8,5.417504780780291e-6
_24237_,0,0,0,365180,154000,366700,156800,0,0,NOR3_X1,2.9353588004710218e-8,1.1985200103481475e-6
_24238_,0,0,0,326800,145600,327940,148400,0,0,NOR2_X1,2.125984366330158e-8,9.328905548500188e-6
_24239_,0,0,0,354540,128800,357200,131600,0,0,MUX2_X1,3.46378996596286e-8,7.412958211716614e-6
_24240_,0,0,0,357580,128800,359100,131600,0,0,NAND3_X1,1.0542766659682457e-8,1.190595128264249e-6
_24241_,0,0,0,358340,151200,360620,154000,0,0,OAI221_X1,7.193759188339754e-8,3.904651293851202e-6
_24242_,0,0,0,342760,187600,348080,190400,0,0,NOR3_X4,1.1273696998159721e-7,1.627924939384684e-5
_24243_,0,0,0,342000,182000,347320,184800,0,0,NOR3_X4,1.1410593003802205e-7,1.1566709872568026e-5
_24244_,0,0,0,373160,159600,374300,162400,0,0,NOR2_X1,1.9932514305764926e-8,3.0414234970521647e-6
_24245_,0,0,0,368600,162400,369740,165200,0,0,NAND2_X1,1.0623191215586303e-8,2.345749294363486e-6
_24246_,0,0,0,373160,156800,374680,159600,0,0,OR2_X1,2.2914719011168927e-8,2.0695885041277506e-6
_24247_,0,0,0,369740,162400,371640,165200,0,0,OAI22_X1,5.5056215586546386e-8,1.3215021397172677e-6
_24248_,0,0,0,327940,148400,329080,151200,0,0,NOR2_X1,2.1100277081131935e-8,5.520252443602658e-6
_24249_,0,0,0,332880,190400,334780,193200,0,0,AND2_X2,5.0121478523124097e-8,1.3513491467165295e-5
_24250_,0,0,0,325280,148400,327940,151200,0,0,MUX2_X1,3.293733996656556e-8,8.74321449373383e-6
_24251_,0,0,0,329080,148400,331740,151200,0,0,NAND3_X2,1.6503937771972232e-8,1.7742227100825403e-6
_24252_,0,0,0,353780,154000,354920,156800,0,0,NAND2_X1,1.022518691939922e-8,3.4275543612238835e-6
_24253_,0,0,0,359100,154000,363280,156800,0,0,OAI221_X2,1.4634052547535248e-7,4.209124540466291e-6
_24254_,0,0,0,362140,156800,368980,159600,0,0,NOR4_X4,1.53854941231657e-7,1.663323632783431e-5
_24255_,0,0,0,363280,159600,366700,162400,0,0,NAND4_X2,1.2330571053098538e-7,3.3899990739882924e-5
_24256_,0,0,0,368220,170800,371640,173600,0,0,AOI22_X2,2.768500451111322e-8,2.265175680804532e-6
_24257_,0,0,0,373160,162400,376580,165200,0,0,NOR4_X2,6.531320195790613e-8,4.722744506580057e-6
_24258_,0,0,0,373160,165200,374680,168000,0,0,AOI21_X1,2.9400757384223652e-8,4.897485496258014e-6
_24259_,0,0,0,374680,165200,378100,168000,0,0,AOI22_X2,1.9986606147881503e-8,2.1466844941642194e-6
_24260_,0,0,0,374300,179200,375820,182000,0,0,NOR3_X1,2.5216946752948388e-8,6.208460490597645e-6
_24261_,0,0,0,371260,182000,372400,184800,0,0,NOR2_X1,2.446105185072156e-8,3.2703626402508235e-6
_24262_,0,0,0,375820,179200,379240,182000,0,0,AOI22_X2,2.546446431495042e-8,2.1175341089474387e-6
_24263_,0,0,0,375440,170800,376960,173600,0,0,NAND3_X1,1.1812769429297987e-8,9.740727193729981e-7
_24264_,0,0,0,380380,170800,382660,173600,0,0,AND4_X1,4.596661895561738e-8,5.120750302012311e-6
_24265_,0,0,0,361760,187600,368600,190400,0,0,NAND4_X4,7.074860519651338e-8,9.267234418075532e-6
_24266_,0,0,0,370500,179200,372020,182000,0,0,OAI21_X1,4.4302549184749296e-8,2.778582256723894e-6
_24267_,0,0,0,365940,179200,367080,182000,0,0,NAND2_X1,3.4438588869534215e-8,4.004490165243624e-6
_24268_,0,0,0,364800,176400,368220,179200,0,0,AOI22_X2,2.204609472755692e-8,1.9395902199903503e-6
_24269_,0,0,0,332500,179200,333640,182000,0,0,NAND2_X1,5.449238393850919e-9,1.943426354955591e-6
_24270_,0,0,0,369360,176400,371260,179200,0,0,OAI22_X1,5.217638943122438e-8,9.022837161865027e-7
_24271_,0,0,0,376200,176400,377340,179200,0,0,NAND2_X1,4.195624292435696e-9,5.604747315146597e-7
_24272_,0,0,0,374300,173600,375820,176400,0,0,AOI21_X1,4.2354500351393654e-8,5.757432290920406e-7
_24273_,0,0,0,316920,182000,323760,184800,0,0,NOR4_X4,1.3026735246057797e-7,1.398983113176655e-5
_24274_,0,0,0,374300,190400,375440,193200,0,0,NOR2_X1,2.2058216586628987e-8,3.196532361471327e-6
_24275_,0,0,0,347320,182000,349220,184800,0,0,NOR2_X2,4.881423620872738e-8,5.759046871389728e-6
_24276_,0,0,0,373920,184800,375820,187600,0,0,AOI22_X1,9.914585596959569e-9,9.312913107351051e-7
_24277_,0,0,0,373160,182000,374680,184800,0,0,OAI21_X1,4.607462500416659e-8,1.4927184111002134e-6
_24278_,0,0,0,375060,176400,376200,179200,0,0,NOR2_X1,2.011870847695718e-8,1.8714834482125298e-6
_24279_,0,0,0,380760,176400,384180,179200,0,0,NAND4_X2,1.4091789068970684e-7,1.4763285889785038e-5
_24280_,0,0,0,323760,176400,325280,179200,0,0,OAI21_X1,3.98431510006958e-8,2.701093421819678e-6
_24281_,0,0,0,321100,176400,323760,179200,0,0,MUX2_X1,3.038097418084362e-8,3.497763486848271e-6
_24282_,0,0,0,326040,176400,327560,179200,0,0,NAND3_X1,5.0322532807456355e-9,1.2452750866032147e-6
_24283_,0,0,0,344280,165200,351120,168000,0,0,NAND4_X4,7.181091632446623e-8,1.0405393823020859e-5
_24284_,0,0,0,328320,162400,329840,165200,0,0,AOI21_X1,2.4057959180368016e-8,7.031863560769125e-6
_24285_,0,0,0,336680,187600,340100,190400,0,0,NAND2_X4,7.084290842840346e-8,2.6805297238752246e-5
_24286_,0,0,0,327180,165200,331360,168000,0,0,OAI221_X2,6.039235245225427e-8,1.3893505183659727e-5
_24287_,0,0,0,329840,162400,331740,165200,0,0,AOI22_X1,4.898613070736246e-8,5.788179578303243e-6
_24288_,0,0,0,331360,165200,332500,168000,0,0,NOR2_X1,2.0816615986518627e-8,5.88294801673328e-6
_24289_,0,0,0,329460,168000,332120,170800,0,0,OAI21_X2,7.70550698803163e-8,1.852556715675746e-5
_24290_,0,0,0,376960,168000,383800,170800,0,0,NOR4_X4,1.2125151727104821e-7,9.61478981480468e-5
_24291_,0,0,0,425600,196000,429400,198800,0,0,XNOR2_X2,7.777162380762093e-8,8.94756885827519e-5
_24292_,0,0,0,436620,193200,438900,196000,0,0,XOR2_X1,3.375580703846026e-8,5.0542181270429865e-5
_24293_,0,0,0,430160,196000,432440,198800,0,0,XNOR2_X1,3.644526458401742e-8,0.00011865828128065914
_24294_,0,0,0,412680,106400,413820,109200,0,0,NAND2_X1,4.9927071366084874e-9,5.098588786722758e-7
_24295_,0,0,0,403940,89600,407360,92400,0,0,NAND2_X4,6.835605148580726e-8,2.4327491701114923e-5
_24296_,0,0,0,407740,126000,409640,128800,0,0,NAND4_X1,2.371618634811057e-8,8.965376139258296e-7
_24297_,0,0,0,408880,128800,410400,131600,0,0,AOI21_X1,4.0538360224218195e-8,7.471552976312523e-7
_24298_,0,0,0,411160,131600,413060,134400,0,0,AOI22_X1,9.834683289966506e-9,5.147640820268862e-7
_24299_,0,0,0,421040,134400,422180,137200,0,0,NOR2_X1,2.4473386872614356e-8,3.834651749912155e-6
_24300_,0,0,0,420280,131600,422180,134400,0,0,AOI22_X1,9.889340901736432e-9,8.328599392370961e-7
_24301_,0,0,0,416100,128800,417620,131600,0,0,OAI21_X1,4.0282728264173784e-8,2.9400874836937874e-6
_24302_,0,0,0,414580,131600,416100,134400,0,0,NAND3_X1,6.641969196863329e-9,8.287009620744357e-7
_24303_,0,0,0,413060,131600,414580,134400,0,0,NAND3_X1,5.43986438117372e-8,2.556926233410195e-6
_24304_,0,0,0,408500,131600,410400,134400,0,0,AOI22_X1,1.4383552127128496e-8,2.831369101841119e-6
_24305_,0,0,0,406600,131600,407740,134400,0,0,NOR2_X1,1.9922914873404807e-8,4.347585900177364e-6
_24306_,0,0,0,410020,134400,413440,137200,0,0,OAI22_X2,1.1063657723298093e-7,1.9722235151675704e-6
_24307_,0,0,0,413440,134400,416100,137200,0,0,OR4_X2,7.358173803595491e-8,1.9006653019459918e-5
_24308_,0,0,0,442700,98000,444600,100800,0,0,NAND4_X1,8.601843681788068e-9,1.1359923917098058e-6
_24309_,0,0,0,444600,98000,446120,100800,0,0,AOI21_X1,3.381287783099651e-8,1.0129900260835711e-6
_24310_,0,0,0,456380,81200,457520,84000,0,0,NOR2_X1,2.1060259314253926e-8,4.332373919169186e-6
_24311_,0,0,0,452960,84000,454480,86800,0,0,AOI21_X1,2.494075523884476e-8,6.492113925560261e-6
_24312_,0,0,0,444600,92400,446120,95200,0,0,NOR3_X1,2.80488343662455e-8,1.7231043329957174e-6
_24313_,0,0,0,443840,95200,446500,98000,0,0,AOI21_X2,4.920296703403437e-8,4.962476168657304e-6
_24314_,0,0,0,408880,103600,410780,106400,0,0,NOR2_X2,4.51453487926301e-8,3.101396259808098e-6
_24315_,0,0,0,421040,103600,425220,106400,0,0,AOI221_X2,5.272511671705615e-8,1.0748986369435443e-5
_24316_,0,0,0,406980,103600,408880,106400,0,0,NAND2_X2,3.4153181616147776e-8,1.384874849463813e-5
_24317_,0,0,0,412680,103600,416860,106400,0,0,AOI221_X2,5.525335211586935e-8,1.0707814908528235e-5
_24318_,0,0,0,414200,100800,415720,103600,0,0,AOI21_X1,3.922254876442821e-8,2.2179519874043763e-6
_24320_,0,0,0,414200,86800,415340,89600,0,0,NAND2_X1,5.607046382749559e-9,2.1290162521836464e-6
_24321_,0,0,0,419900,89600,421040,92400,0,0,NAND2_X1,3.025136408041362e-8,3.900716706084495e-6
_24322_,0,0,0,418380,100800,419520,103600,0,0,NOR2_X1,2.291050904545955e-8,1.8863441368921485e-6
_24323_,0,0,0,416100,100800,418000,103600,0,0,OAI22_X1,2.265518972421887e-8,6.9512223035417264e-6
_24324_,0,0,0,416860,103600,421040,106400,0,0,OAI221_X2,9.638723952321016e-8,2.469461742293788e-5
_24325_,0,0,0,433580,92400,435100,95200,0,0,NAND3_X1,1.032876539852623e-8,1.8796169456436473e-6
_24326_,0,0,0,432440,98000,433960,100800,0,0,OAI21_X1,4.1686664786766414e-8,2.9725820240855683e-6
_24327_,0,0,0,433200,100800,434720,103600,0,0,NAND3_X1,4.871744785361898e-9,9.186480269818276e-7
_24328_,0,0,0,416100,114800,418760,117600,0,0,OAI33_X1,7.195058060460724e-8,8.719906077203632e-7
_24329_,0,0,0,419140,98000,421040,100800,0,0,NOR2_X2,4.893871619060519e-8,5.072512749393354e-6
_24330_,0,0,0,418000,112000,422180,114800,0,0,AOI221_X2,3.94948251880578e-8,2.878789246096858e-6
_24331_,0,0,0,408500,98000,409640,100800,0,0,NAND2_X1,1.770466973027851e-8,8.497369435644941e-6
_24332_,0,0,0,413820,109200,415720,112000,0,0,OAI22_X1,5.104626765728426e-8,1.4747161571904144e-6
_24333_,0,0,0,415720,109200,416860,112000,0,0,NAND2_X1,4.589288060685703e-9,9.156165106105618e-7
_24334_,0,0,0,411920,120400,413060,123200,0,0,NAND2_X1,5.565097271897912e-9,1.7069822888515773e-6
_24335_,0,0,0,417240,117600,418380,120400,0,0,NAND2_X1,4.975861500611245e-9,7.399752632863965e-7
_24336_,0,0,0,418760,117600,420280,120400,0,0,AOI21_X1,4.211486981375856e-8,9.185820317725302e-7
_24337_,0,0,0,436620,117600,438140,120400,0,0,AOI21_X1,4.104387585357472e-8,1.7655432316132647e-6
_24338_,0,0,0,440040,114800,441560,117600,0,0,AOI21_X1,4.148788690372385e-8,8.903863886189356e-7
_24339_,0,0,0,440800,106400,442700,109200,0,0,AOI22_X1,1.9499285741630956e-8,4.833635330214747e-6
_24340_,0,0,0,451820,112000,454480,114800,0,0,MUX2_X1,3.7726810120375376e-8,9.348798130304203e-6
_24341_,0,0,0,438140,112000,440800,114800,0,0,OAI33_X1,6.224503579232987e-8,3.7025580468252883e-6
_24342_,0,0,0,434720,114800,438140,117600,0,0,NOR4_X2,7.632151977077228e-8,1.1634517250058707e-5
_24343_,0,0,0,414580,112000,418000,114800,0,0,NAND4_X2,1.3205196580656775e-7,2.216699067503214e-5
_24344_,0,0,0,424080,137200,425600,140000,0,0,OAI21_X1,8.523663552750804e-9,7.706079827585199e-7
_24345_,0,0,0,427880,137200,430920,140000,0,0,AOI222_X1,1.691437034878618e-8,1.5868000105001556e-6
_24346_,0,0,0,426740,126000,428640,128800,0,0,NAND4_X1,1.8421308922711432e-8,1.1035363058908843e-6
_24347_,0,0,0,425600,137200,427500,140000,0,0,AND3_X1,3.702142947759057e-8,8.671916020830395e-6
_24348_,0,0,0,430540,103600,433960,106400,0,0,NAND4_X2,2.161802292732773e-8,3.762308892873989e-6
_24349_,0,0,0,410020,106400,412680,109200,0,0,MUX2_X1,3.963899075642985e-8,7.763360827084398e-6
_24350_,0,0,0,410400,112000,413060,114800,0,0,AOI21_X2,3.315994234753816e-8,5.509546326720738e-6
_24351_,0,0,0,408500,109200,413820,112000,0,0,OAI222_X2,1.4248861646137811e-7,9.65401545727218e-6
_24352_,0,0,0,412680,123200,413440,126000,0,1,INV_X1,1.0931903382527253e-8,4.3244240259809885e-6
_24353_,0,0,0,413820,142800,416480,145600,0,0,NAND3_X2,9.542836920672926e-8,2.325467357877642e-5
_24354_,0,0,0,411540,162400,418380,165200,0,0,NOR4_X4,1.1506828201390817e-7,7.914664456620812e-5
_24355_,0,0,0,351880,229600,353400,232400,0,0,NOR3_X1,2.8298952514660414e-8,2.4489855832143803e-6
_24357_,0,0,0,353780,226800,354920,229600,0,0,NOR2_X1,2.1877426092942187e-8,2.5194782438120455e-6
_24358_,0,0,0,353020,232400,354920,235200,0,0,OAI22_X1,4.852144996903007e-8,1.917342501656094e-6
_24359_,0,0,0,353400,229600,355300,232400,0,0,AOI22_X1,2.0389878230275826e-8,2.1231417122180574e-6
_24361_,0,0,0,354920,226800,358340,229600,0,0,OAI211_X2,1.1842748648405177e-7,9.12369387151557e-6
_24362_,0,0,0,392920,274400,394440,277200,0,0,AND2_X1,2.4935111753165984e-8,7.072660082485527e-6
_24363_,0,0,0,388360,271600,390260,274400,0,0,NAND2_X2,2.044614433316383e-8,1.0965712135657668e-5
_24364_,0,0,0,376580,238000,378480,240800,0,0,OAI22_X1,5.3001372180006e-8,9.251014603250951e-7
_24365_,0,0,0,384180,238000,385320,240800,0,0,NAND2_X1,4.185015001212378e-9,3.736051894520642e-7
_24366_,0,0,0,383040,232400,384180,235200,0,0,NOR2_X1,2.445414892804365e-8,2.9556827030319255e-6
_24367_,0,0,0,408500,232400,410400,235200,0,0,NOR2_X2,4.2525567067741576e-8,1.1547250778676243e-5
_24368_,0,0,0,382280,235200,384180,238000,0,0,AOI22_X1,1.7754949510617735e-8,1.160247506959422e-6
_24370_,0,0,0,384180,235200,385700,238000,0,0,OAI21_X1,4.211469928350198e-8,2.1739456315117422e-6
_24371_,0,0,0,401280,254800,402420,257600,0,0,NAND2_X1,1.0316417942135558e-8,5.881815013708547e-6
_24372_,0,0,0,400520,240800,403180,243600,0,0,OAI33_X1,7.131221479994565e-8,9.309078734531795e-7
_24373_,0,0,0,383040,271600,388360,274400,0,0,NOR3_X4,1.1316330983390799e-7,1.122076673709671e-5
_24374_,0,0,0,405080,240800,410400,243600,0,0,NOR3_X4,1.129403699451359e-7,1.2564659755298635e-5
_24375_,0,0,0,399000,229600,401660,232400,0,0,MUX2_X1,3.048722874154919e-8,3.133260634058388e-6
_24376_,0,0,0,410020,221200,411920,224000,0,0,NOR2_X2,4.409372778013676e-8,8.482047178404173e-6
_24377_,0,0,0,401660,229600,403940,232400,0,0,AOI221_X1,2.513418806415757e-8,2.554733157467126e-6
_24379_,0,0,0,424460,254800,431300,257600,0,0,NOR4_X4,1.303341292668847e-7,1.6463507563457824e-5
_24380_,0,0,0,395580,232400,397480,235200,0,0,AOI22_X1,1.4245699730963679e-8,2.0160919120826293e-6
_24381_,0,0,0,367080,226800,368980,229600,0,0,NAND2_X2,3.375519597170751e-8,1.4299900612968486e-5
_24382_,0,0,0,395960,229600,397480,232400,0,0,OAI21_X1,4.3666204874170944e-8,4.812032443624048e-6
_24383_,0,0,0,403940,229600,405080,232400,0,0,NOR2_X1,1.9701666076343827e-8,9.280865242544678e-6
_24384_,0,0,0,397860,224000,399000,226800,0,0,NOR2_X1,2.4390715225308668e-8,2.810932869579119e-6
_24385_,0,0,0,400900,224000,402040,226800,0,0,NAND2_X1,3.4605278642629855e-8,4.0629165596328676e-6
_24386_,0,0,0,399000,224000,400900,226800,0,0,OAI22_X1,4.8478707270760424e-8,2.5061286805794225e-6
_24387_,0,0,0,409640,229600,410400,232400,0,1,INV_X1,1.6613553199817943e-8,6.4053331243485445e-6
_24388_,0,0,0,395960,226800,401280,229600,0,0,AOI222_X2,4.44709549185518e-8,5.360168643164798e-6
_24389_,0,0,0,417620,254800,419520,257600,0,0,NOR2_X2,4.212849447071676e-8,1.107836533265072e-5
_24390_,0,0,0,400140,257600,401660,260400,0,0,NAND3_X1,8.946406282461794e-9,1.2244799449945276e-6
_24391_,0,0,0,404320,257600,405840,260400,0,0,AOI21_X1,4.0766920506030146e-8,1.7500390754321415e-6
_24392_,0,0,0,390260,257600,391400,260400,0,0,NAND2_X1,1.712468389314381e-8,4.5118772504793014e-6
_24393_,0,0,0,384560,257600,387220,260400,0,0,OAI33_X1,6.071024927223334e-8,3.121057716271025e-6
_24394_,0,0,0,391400,257600,392540,260400,0,0,NAND2_X1,1.70513843045228e-8,4.565140102386067e-6
_24395_,0,0,0,394440,260400,395580,263200,0,0,NOR2_X1,2.19373355037078e-8,2.410719162071473e-6
_24396_,0,0,0,391400,260400,393300,263200,0,0,AOI22_X1,1.1057217363941163e-8,2.386814969668194e-6
_24398_,0,0,0,408120,221200,409640,224000,0,0,NAND3_X1,4.328046188106782e-8,4.6334062062669545e-6
_24399_,0,0,0,406600,221200,408120,224000,0,0,AOI21_X1,3.50963951234462e-8,2.4127321580635908e-6
_24400_,0,0,0,357580,252000,361000,254800,0,0,NAND2_X4,4.038645329274004e-8,1.6225135823333403e-5
_24402_,0,0,0,409260,224000,411160,226800,0,0,OAI22_X1,5.2967184416274904e-8,1.2248141274540103e-6
_24403_,0,0,0,406980,224000,408880,226800,0,0,AOI22_X1,2.0118516630418526e-8,3.5600900218923925e-6
_24404_,0,0,0,392920,226800,395580,229600,0,0,NAND3_X2,1.0355535096095991e-7,1.1975696907029487e-5
_24405_,0,0,0,387220,229600,394060,232400,0,0,NOR4_X4,1.4291005356881215e-7,4.197896396362921e-5
_24406_,0,0,0,366320,271600,367840,274400,0,0,NAND3_X1,1.7887558101392642e-8,2.5265078420488862e-6
_24407_,0,0,0,362140,268800,364040,271600,0,0,AND2_X2,5.0218332603435556e-8,2.2750193238607608e-5
_24409_,0,0,0,365940,268800,367460,271600,0,0,OAI21_X1,1.41146658805269e-8,3.7700806387874763e-6
_24410_,0,0,0,364800,204400,368220,207200,0,0,OR2_X4,9.149749047310252e-8,2.1401536287157796e-5
_24411_,0,0,0,364040,268800,365940,271600,0,0,NAND4_X1,2.5436335704398516e-8,2.8480781679718348e-6
_24412_,0,0,0,364420,271600,365940,274400,0,0,AOI21_X1,3.997651276677061e-8,1.3231991431439383e-6
_24413_,0,0,0,370880,268800,372400,271600,0,0,NAND3_X1,1.870171395523812e-8,2.6383175963928807e-6
_24414_,0,0,0,378100,271600,380000,274400,0,0,NOR2_X2,4.2147195955521966e-8,1.469269454901223e-5
_24415_,0,0,0,372400,268800,374300,271600,0,0,NAND4_X1,1.0967557528829275e-8,1.4288519878391526e-6
_24416_,0,0,0,373540,263200,374680,266000,0,0,NAND2_X1,1.6923792145462357e-8,3.893197572324425e-6
_24417_,0,0,0,375060,266000,376960,268800,0,0,OR3_X1,2.4633708406440746e-8,2.5337720899187843e-6
_24418_,0,0,0,368600,268800,370120,271600,0,0,AOI21_X1,4.215388571537915e-8,5.885383274062406e-7
_24419_,0,0,0,414960,263200,416860,266000,0,0,OR2_X2,4.5786251234858355e-8,1.7974084130401025e-5
_24420_,0,0,0,377340,263200,378860,266000,0,0,AOI21_X1,2.7350663955871823e-8,6.672899417026201e-6
_24421_,0,0,0,370880,263200,373540,266000,0,0,OAI33_X1,6.429210230862736e-8,1.338353484925392e-6
_24422_,0,0,0,367080,266000,368980,268800,0,0,OR3_X1,3.2639952962654206e-8,6.987650067458162e-6
_24423_,0,0,0,367080,235200,372020,238000,0,0,NAND3_X4,4.428651578791687e-8,7.525000683017424e-6
_24424_,0,0,0,359860,249200,361000,252000,0,0,NOR2_X1,2.116397368467915e-8,5.184531801205594e-6
_24425_,0,0,0,358720,249200,359860,252000,0,0,NOR2_X1,2.122996356490603e-8,4.884601594312699e-6
_24426_,0,0,0,362140,249200,365560,252000,0,0,AOI22_X2,4.7974449302046196e-8,9.902441433951026e-6
_24427_,0,0,0,363280,218400,368600,221200,0,0,NOR3_X4,1.0711459452750205e-7,1.524342997072381e-5
_24428_,0,0,0,369740,232400,371260,235200,0,0,AOI21_X1,1.5409597153848154e-8,3.3351146839777357e-6
_24429_,0,0,0,363660,229600,364800,232400,0,0,NOR2_X1,2.19873932394421e-8,4.253238785167923e-6
_24430_,0,0,0,364420,232400,365560,235200,0,0,NOR2_X1,1.9765026948448394e-8,5.579221351581509e-6
_24431_,0,0,0,363660,235200,367080,238000,0,0,OAI22_X2,1.0534423466879161e-7,4.479807557800086e-6
_24432_,0,0,0,356820,240800,357960,243600,0,0,NOR2_X1,2.2604673688420007e-8,1.6122290844577947e-6
_24433_,0,0,0,356440,232400,357960,235200,0,0,OAI21_X1,3.97037034360892e-8,3.10364805500285e-6
_24434_,0,0,0,354920,232400,356440,235200,0,0,AOI21_X1,2.422028266835241e-8,3.4754611988319084e-6
_24435_,0,0,0,362140,229600,363660,232400,0,0,OAI21_X1,4.432004985233107e-8,2.1294491716616903e-6
_24436_,0,0,0,361760,232400,364420,235200,0,0,NOR3_X2,5.7757642224487427e-8,1.4435999673878541e-5
_24437_,0,0,0,391020,226800,392160,229600,0,0,NAND2_X1,1.6971597460724297e-8,4.581678354043106e-6
_24438_,0,0,0,385320,229600,387220,232400,0,0,NOR4_X1,4.252774488122668e-8,2.6329794167168075e-7
_24439_,0,0,0,375440,232400,376960,235200,0,0,NOR3_X1,3.2966553931146336e-8,4.3946226924163057e-7
_24440_,0,0,0,402800,224000,404320,226800,0,0,NOR3_X1,3.637605772155439e-8,2.656871345152467e-7
_24441_,0,0,0,383800,218400,384940,221200,0,0,NOR2_X1,2.2546752020957683e-8,1.6667410704940266e-6
_24442_,0,0,0,383800,224000,385320,226800,0,0,OAI21_X1,3.168034368172812e-8,5.454001779980899e-6
_24443_,0,0,0,385320,224000,387600,226800,0,0,AOI221_X1,2.583738201167307e-8,1.5205903878268145e-6
_24444_,0,0,0,389120,226800,391020,229600,0,0,AOI22_X1,1.9552807373202086e-8,2.4545566361666715e-6
_24445_,0,0,0,386840,226800,388360,229600,0,0,OAI21_X1,4.391717922658245e-8,3.5993856499771937e-6
_24446_,0,0,0,386460,232400,387980,235200,0,0,NOR3_X1,2.9635502940550396e-8,4.951705136591045e-6
_24447_,0,0,0,414200,207200,415720,210000,0,0,NOR3_X1,3.2825660412072466e-8,3.8371723576346994e-7
_24448_,0,0,0,410020,207200,412680,210000,0,0,OAI33_X1,6.515858075317738e-8,1.1324884496843879e-6
_24449_,0,0,0,412680,207200,414200,210000,0,0,OAI21_X1,2.0229736108490215e-8,1.0420795888421708e-6
_24450_,0,0,0,413060,215600,417240,218400,0,0,AOI221_X2,7.632379350752672e-8,1.6262452390947146e-5
_24451_,0,0,0,411160,215600,412680,218400,0,0,AOI21_X1,2.4020232913812833e-8,4.048078835694469e-6
_24452_,0,0,0,411160,218400,415340,221200,0,0,OAI221_X2,1.3519206731871236e-7,9.411510745849228e-6
_24453_,0,0,0,386080,254800,387600,257600,0,0,AOI21_X1,2.497302986625982e-8,5.816121415591624e-6
_24454_,0,0,0,413060,271600,414960,274400,0,0,NAND2_X2,3.5307024859321245e-8,1.4922737591405166e-5
_24455_,0,0,0,395580,266000,396720,268800,0,0,NOR2_X1,2.0249188992238487e-8,4.413387841850636e-6
_24456_,0,0,0,384180,263200,386840,266000,0,0,OAI33_X1,5.9032657873103744e-8,2.77732351605664e-6
_24457_,0,0,0,387980,254800,389880,257600,0,0,AOI22_X1,1.0146624873641485e-8,3.43458566476329e-6
_24458_,0,0,0,415340,240800,416480,243600,0,0,NOR2_X1,2.114552088983146e-8,6.5906684767469415e-6
_24459_,0,0,0,381520,252000,382660,254800,0,0,NAND2_X1,1.7657917794622335e-8,6.108693924034014e-6
