src,tar,src_type,tar_type
REG_4\[18\]$_DFF_P_,_0330_,cell,net
clknet_leaf_16_clock,REG_4\[19\]$_DFF_P_,net,cell
net203,REG_4\[19\]$_DFF_P_,net,cell
REG_4\[19\]$_DFF_P_,_0331_,cell,net
clknet_leaf_22_clock,REG_4\[1\]$_DFF_P_,net,cell
net204,REG_4\[1\]$_DFF_P_,net,cell
REG_4\[1\]$_DFF_P_,_0332_,cell,net
clknet_leaf_19_clock,REG_4\[20\]$_DFF_P_,net,cell
net205,REG_4\[20\]$_DFF_P_,net,cell
REG_4\[20\]$_DFF_P_,_0333_,cell,net
clknet_leaf_17_clock,REG_4\[21\]$_DFF_P_,net,cell
net206,REG_4\[21\]$_DFF_P_,net,cell
REG_4\[21\]$_DFF_P_,_0334_,cell,net
clknet_leaf_17_clock,REG_4\[22\]$_DFF_P_,net,cell
net207,REG_4\[22\]$_DFF_P_,net,cell
REG_4\[22\]$_DFF_P_,_0335_,cell,net
clknet_leaf_16_clock,REG_4\[23\]$_DFF_P_,net,cell
net208,REG_4\[23\]$_DFF_P_,net,cell
REG_4\[23\]$_DFF_P_,_0336_,cell,net
clknet_leaf_22_clock,REG_4\[24\]$_DFF_P_,net,cell
net209,REG_4\[24\]$_DFF_P_,net,cell
REG_4\[24\]$_DFF_P_,_0337_,cell,net
clknet_leaf_17_clock,REG_4\[25\]$_DFF_P_,net,cell
net210,REG_4\[25\]$_DFF_P_,net,cell
REG_4\[25\]$_DFF_P_,_0338_,cell,net
clknet_leaf_18_clock,REG_4\[26\]$_DFF_P_,net,cell
net211,REG_4\[26\]$_DFF_P_,net,cell
REG_4\[26\]$_DFF_P_,_0339_,cell,net
clknet_leaf_19_clock,REG_4\[27\]$_DFF_P_,net,cell
net212,REG_4\[27\]$_DFF_P_,net,cell
REG_4\[27\]$_DFF_P_,_0340_,cell,net
clknet_leaf_18_clock,REG_4\[28\]$_DFF_P_,net,cell
net213,REG_4\[28\]$_DFF_P_,net,cell
REG_4\[28\]$_DFF_P_,_0341_,cell,net
clknet_leaf_16_clock,REG_4\[29\]$_DFF_P_,net,cell
net214,REG_4\[29\]$_DFF_P_,net,cell
REG_4\[29\]$_DFF_P_,_0342_,cell,net
clknet_leaf_22_clock,REG_4\[2\]$_DFF_P_,net,cell
net215,REG_4\[2\]$_DFF_P_,net,cell
REG_4\[2\]$_DFF_P_,_0343_,cell,net
clknet_leaf_22_clock,REG_4\[30\]$_DFF_P_,net,cell
net216,REG_4\[30\]$_DFF_P_,net,cell
REG_4\[30\]$_DFF_P_,_0344_,cell,net
clknet_leaf_18_clock,REG_4\[31\]$_DFF_P_,net,cell
net217,REG_4\[31\]$_DFF_P_,net,cell
REG_4\[31\]$_DFF_P_,_0345_,cell,net
clknet_leaf_18_clock,REG_4\[32\]$_DFF_P_,net,cell
net218,REG_4\[32\]$_DFF_P_,net,cell
REG_4\[32\]$_DFF_P_,_0346_,cell,net
clknet_leaf_16_clock,REG_4\[33\]$_DFF_P_,net,cell
net219,REG_4\[33\]$_DFF_P_,net,cell
REG_4\[33\]$_DFF_P_,_0347_,cell,net
clknet_leaf_22_clock,REG_4\[34\]$_DFF_P_,net,cell
net220,REG_4\[34\]$_DFF_P_,net,cell
REG_4\[34\]$_DFF_P_,_0348_,cell,net
clknet_leaf_17_clock,REG_4\[35\]$_DFF_P_,net,cell
