src,tar,src_type,tar_type
REG_4\[18\]$_DFF_P_/CLK,REG_4\[18\]$_DFF_P_,pin,cell
REG_4\[18\]$_DFF_P_/D,REG_4\[18\]$_DFF_P_,pin,cell
REG_4\[18\]$_DFF_P_,REG_4\[18\]$_DFF_P_/QN,cell,pin
REG_4\[19\]$_DFF_P_/CLK,REG_4\[19\]$_DFF_P_,pin,cell
REG_4\[19\]$_DFF_P_/D,REG_4\[19\]$_DFF_P_,pin,cell
REG_4\[19\]$_DFF_P_,REG_4\[19\]$_DFF_P_/QN,cell,pin
REG_4\[1\]$_DFF_P_/CLK,REG_4\[1\]$_DFF_P_,pin,cell
REG_4\[1\]$_DFF_P_/D,REG_4\[1\]$_DFF_P_,pin,cell
REG_4\[1\]$_DFF_P_,REG_4\[1\]$_DFF_P_/QN,cell,pin
REG_4\[20\]$_DFF_P_/CLK,REG_4\[20\]$_DFF_P_,pin,cell
REG_4\[20\]$_DFF_P_/D,REG_4\[20\]$_DFF_P_,pin,cell
REG_4\[20\]$_DFF_P_,REG_4\[20\]$_DFF_P_/QN,cell,pin
REG_4\[21\]$_DFF_P_/CLK,REG_4\[21\]$_DFF_P_,pin,cell
REG_4\[21\]$_DFF_P_/D,REG_4\[21\]$_DFF_P_,pin,cell
REG_4\[21\]$_DFF_P_,REG_4\[21\]$_DFF_P_/QN,cell,pin
REG_4\[22\]$_DFF_P_/CLK,REG_4\[22\]$_DFF_P_,pin,cell
REG_4\[22\]$_DFF_P_/D,REG_4\[22\]$_DFF_P_,pin,cell
REG_4\[22\]$_DFF_P_,REG_4\[22\]$_DFF_P_/QN,cell,pin
REG_4\[23\]$_DFF_P_/CLK,REG_4\[23\]$_DFF_P_,pin,cell
REG_4\[23\]$_DFF_P_/D,REG_4\[23\]$_DFF_P_,pin,cell
REG_4\[23\]$_DFF_P_,REG_4\[23\]$_DFF_P_/QN,cell,pin
REG_4\[24\]$_DFF_P_/CLK,REG_4\[24\]$_DFF_P_,pin,cell
REG_4\[24\]$_DFF_P_/D,REG_4\[24\]$_DFF_P_,pin,cell
REG_4\[24\]$_DFF_P_,REG_4\[24\]$_DFF_P_/QN,cell,pin
REG_4\[25\]$_DFF_P_/CLK,REG_4\[25\]$_DFF_P_,pin,cell
REG_4\[25\]$_DFF_P_/D,REG_4\[25\]$_DFF_P_,pin,cell
REG_4\[25\]$_DFF_P_,REG_4\[25\]$_DFF_P_/QN,cell,pin
REG_4\[26\]$_DFF_P_/CLK,REG_4\[26\]$_DFF_P_,pin,cell
REG_4\[26\]$_DFF_P_/D,REG_4\[26\]$_DFF_P_,pin,cell
REG_4\[26\]$_DFF_P_,REG_4\[26\]$_DFF_P_/QN,cell,pin
REG_4\[27\]$_DFF_P_/CLK,REG_4\[27\]$_DFF_P_,pin,cell
REG_4\[27\]$_DFF_P_/D,REG_4\[27\]$_DFF_P_,pin,cell
REG_4\[27\]$_DFF_P_,REG_4\[27\]$_DFF_P_/QN,cell,pin
REG_4\[28\]$_DFF_P_/CLK,REG_4\[28\]$_DFF_P_,pin,cell
REG_4\[28\]$_DFF_P_/D,REG_4\[28\]$_DFF_P_,pin,cell
REG_4\[28\]$_DFF_P_,REG_4\[28\]$_DFF_P_/QN,cell,pin
REG_4\[29\]$_DFF_P_/CLK,REG_4\[29\]$_DFF_P_,pin,cell
REG_4\[29\]$_DFF_P_/D,REG_4\[29\]$_DFF_P_,pin,cell
REG_4\[29\]$_DFF_P_,REG_4\[29\]$_DFF_P_/QN,cell,pin
REG_4\[2\]$_DFF_P_/CLK,REG_4\[2\]$_DFF_P_,pin,cell
REG_4\[2\]$_DFF_P_/D,REG_4\[2\]$_DFF_P_,pin,cell
REG_4\[2\]$_DFF_P_,REG_4\[2\]$_DFF_P_/QN,cell,pin
REG_4\[30\]$_DFF_P_/CLK,REG_4\[30\]$_DFF_P_,pin,cell
REG_4\[30\]$_DFF_P_/D,REG_4\[30\]$_DFF_P_,pin,cell
REG_4\[30\]$_DFF_P_,REG_4\[30\]$_DFF_P_/QN,cell,pin
REG_4\[31\]$_DFF_P_/CLK,REG_4\[31\]$_DFF_P_,pin,cell
REG_4\[31\]$_DFF_P_/D,REG_4\[31\]$_DFF_P_,pin,cell
REG_4\[31\]$_DFF_P_,REG_4\[31\]$_DFF_P_/QN,cell,pin
REG_4\[32\]$_DFF_P_/CLK,REG_4\[32\]$_DFF_P_,pin,cell
REG_4\[32\]$_DFF_P_/D,REG_4\[32\]$_DFF_P_,pin,cell
REG_4\[32\]$_DFF_P_,REG_4\[32\]$_DFF_P_/QN,cell,pin
REG_4\[33\]$_DFF_P_/CLK,REG_4\[33\]$_DFF_P_,pin,cell
REG_4\[33\]$_DFF_P_/D,REG_4\[33\]$_DFF_P_,pin,cell
REG_4\[33\]$_DFF_P_,REG_4\[33\]$_DFF_P_/QN,cell,pin
REG_4\[34\]$_DFF_P_/CLK,REG_4\[34\]$_DFF_P_,pin,cell
REG_4\[34\]$_DFF_P_/D,REG_4\[34\]$_DFF_P_,pin,cell
REG_4\[34\]$_DFF_P_,REG_4\[34\]$_DFF_P_/QN,cell,pin
REG_4\[35\]$_DFF_P_/CLK,REG_4\[35\]$_DFF_P_,pin,cell
REG_4\[35\]$_DFF_P_/D,REG_4\[35\]$_DFF_P_,pin,cell
REG_4\[35\]$_DFF_P_,REG_4\[35\]$_DFF_P_/QN,cell,pin
REG_4\[36\]$_DFF_P_/CLK,REG_4\[36\]$_DFF_P_,pin,cell
REG_4\[36\]$_DFF_P_/D,REG_4\[36\]$_DFF_P_,pin,cell
REG_4\[36\]$_DFF_P_,REG_4\[36\]$_DFF_P_/QN,cell,pin
