src,tar,src_type,tar_type,is_net,arc_delay
_504_/B2,_504_/ZN,pin,pin,0,2.8544652752593436e-11
_505_/A1,_505_/ZN,pin,pin,0,1.7036472926834634e-11
_505_/A2,_505_/ZN,pin,pin,0,1.6122018650643888e-11
_506_/A,_506_/ZN,pin,pin,0,2.0535444872349373e-11
_506_/B1,_506_/ZN,pin,pin,0,2.7059670476559106e-11
_506_/B2,_506_/ZN,pin,pin,0,3.0801371869726424e-11
_507_/A1,_507_/ZN,pin,pin,0,1.483303237181932e-11
_507_/A2,_507_/ZN,pin,pin,0,1.7505200414213995e-11
_508_/A,_508_/ZN,pin,pin,0,2.3397225129562216e-11
_508_/B1,_508_/ZN,pin,pin,0,3.612876664504938e-11
_508_/B2,_508_/ZN,pin,pin,0,4.41188995059516e-11
_509_/A1,_509_/ZN,pin,pin,0,3.612896093407869e-11
_509_/A2,_509_/ZN,pin,pin,0,4.1106722192818523e-11
_510_/A,_510_/ZN,pin,pin,0,4.258498068065997e-11
_510_/B1,_510_/ZN,pin,pin,0,2.998497283801527e-11
_510_/B2,_510_/ZN,pin,pin,0,3.2634769886463744e-11
_511_/A1,_511_/ZN,pin,pin,0,2.0514317675135452e-11
_511_/A2,_511_/ZN,pin,pin,0,2.2262233723147062e-11
_512_/A,_512_/ZN,pin,pin,0,2.525219269799983e-11
_512_/B1,_512_/ZN,pin,pin,0,3.68387230442746e-11
_512_/B2,_512_/ZN,pin,pin,0,4.095608227561165e-11
_513_/A,_513_/ZN,pin,pin,0,2.456332533207206e-11
_514_/A,_514_/ZN,pin,pin,0,1.8885233654675204e-11
_515_/A1,_515_/ZN,pin,pin,0,3.099719092514164e-11
_515_/A2,_515_/ZN,pin,pin,0,3.3865497212071105e-11
_515_/A3,_515_/ZN,pin,pin,0,3.302522838533051e-11
_516_/A1,_516_/ZN,pin,pin,0,3.1633192593139015e-11
_516_/A2,_516_/ZN,pin,pin,0,3.59947210926137e-11
_516_/A3,_516_/ZN,pin,pin,0,3.6842390249702817e-11
_517_/A1,_517_/ZN,pin,pin,0,5.192694538247444e-11
_517_/A2,_517_/ZN,pin,pin,0,5.8015127424315693e-11
_519_/A,_519_/Z,pin,pin,0,5.921754753224207e-11
_519_/B,_519_/Z,pin,pin,0,5.632111790832006e-11
_519_/S,_519_/Z,pin,pin,0,6.641551197894557e-11
_520_/A1,_520_/ZN,pin,pin,0,2.3126327242106726e-11
_520_/A2,_520_/ZN,pin,pin,0,1.7665344881345746e-11
_522_/A,_522_/ZN,pin,pin,0,2.1001629255112952e-11
_522_/B1,_522_/ZN,pin,pin,0,2.5598989941699735e-11
_522_/B2,_522_/ZN,pin,pin,0,3.720663360740062e-11
_523_/A,_523_/Z,pin,pin,0,5.767392813327277e-11
_523_/B,_523_/Z,pin,pin,0,5.5904940399198466e-11
_523_/S,_523_/Z,pin,pin,0,6.609083419428785e-11
_524_/A1,_524_/ZN,pin,pin,0,2.3781235661268774e-11
_524_/A2,_524_/ZN,pin,pin,0,1.812821941171716e-11
_525_/A,_525_/ZN,pin,pin,0,2.1208259107230454e-11
_525_/B1,_525_/ZN,pin,pin,0,2.406012541977809e-11
_525_/B2,_525_/ZN,pin,pin,0,3.7173278344404537e-11
_526_/A1,_526_/ZN,pin,pin,0,2.817956978873326e-11
_526_/A2,_526_/ZN,pin,pin,0,1.5003075171104996e-11
_527_/A,_527_/ZN,pin,pin,0,2.7705924360299505e-11
_527_/B1,_527_/ZN,pin,pin,0,4.477353557352792e-11
_527_/B2,_527_/ZN,pin,pin,0,3.192507369575992e-11
_528_/A1,_528_/ZN,pin,pin,0,2.3328823248180974e-11
_528_/A2,_528_/ZN,pin,pin,0,2.4584648553038768e-11
_529_/A,_529_/ZN,pin,pin,0,2.1568099736746227e-11
_529_/B1,_529_/ZN,pin,pin,0,2.4783656030202827e-11
_529_/B2,_529_/ZN,pin,pin,0,3.847387339273034e-11
_530_/A1,_530_/ZN,pin,pin,0,2.83411592805205e-11
_530_/A2,_530_/ZN,pin,pin,0,1.5073635048490353e-11
_531_/A,_531_/ZN,pin,pin,0,2.7585888434655814e-11
_531_/B1,_531_/ZN,pin,pin,0,4.4311408708974653e-11
_531_/B2,_531_/ZN,pin,pin,0,3.1204098333015295e-11
_532_/A1,_532_/ZN,pin,pin,0,2.349661090694788e-11
_532_/A2,_532_/ZN,pin,pin,0,2.4629008901766447e-11
_533_/A,_533_/ZN,pin,pin,0,2.1241619574396964e-11
_533_/B1,_533_/ZN,pin,pin,0,2.380178693028867e-11
_533_/B2,_533_/ZN,pin,pin,0,3.765346021089577e-11
_536_/A,_536_/Z,pin,pin,0,5.7521286345174616e-11
_536_/B,_536_/Z,pin,pin,0,5.601361735552146e-11
_536_/S,_536_/Z,pin,pin,0,6.582352718442763e-11
_537_/A1,_537_/ZN,pin,pin,0,2.3748081626195905e-11
_537_/A2,_537_/ZN,pin,pin,0,1.7926346171370788e-11
_538_/A,_538_/ZN,pin,pin,0,2.1110634074172907e-11
_538_/B1,_538_/ZN,pin,pin,0,2.494226526705834e-11
_538_/B2,_538_/ZN,pin,pin,0,3.7206696057445754e-11
_539_/A1,_539_/ZN,pin,pin,0,2.8094762627439707e-11
_539_/A2,_539_/ZN,pin,pin,0,1.502523973295755e-11
_540_/A,_540_/ZN,pin,pin,0,2.7591557510975306e-11
_540_/B1,_540_/ZN,pin,pin,0,4.418235222125588e-11
_540_/B2,_540_/ZN,pin,pin,0,3.2903058749811365e-11
_541_/A1,_541_/ZN,pin,pin,0,2.3197964382770664e-11
_541_/A2,_541_/ZN,pin,pin,0,2.4349394028844173e-11
_542_/A,_542_/ZN,pin,pin,0,2.0947592618836275e-11
_542_/B1,_542_/ZN,pin,pin,0,2.5066655348626732e-11
_542_/B2,_542_/ZN,pin,pin,0,3.7179100076389915e-11
_543_/A,_543_/Z,pin,pin,0,5.718958639988614e-11
_543_/B,_543_/Z,pin,pin,0,5.6585749974580324e-11
_543_/S,_543_/Z,pin,pin,0,6.62763247061271e-11
_544_/A1,_544_/ZN,pin,pin,0,2.374923868675438e-11
_544_/A2,_544_/ZN,pin,pin,0,1.827533437082085e-11
_545_/A,_545_/ZN,pin,pin,0,2.146756904186642e-11
_545_/B1,_545_/ZN,pin,pin,0,2.533661475068172e-11
_545_/B2,_545_/ZN,pin,pin,0,3.762318928623998e-11
_546_/A,_546_/Z,pin,pin,0,5.901346078474035e-11
_546_/B,_546_/Z,pin,pin,0,5.593895832656237e-11
_546_/S,_546_/Z,pin,pin,0,6.523466489216645e-11
_547_/A1,_547_/ZN,pin,pin,0,2.312124970649254e-11
_547_/A2,_547_/ZN,pin,pin,0,1.7667435223134298e-11
_548_/A,_548_/ZN,pin,pin,0,2.129212604840003e-11
_548_/B1,_548_/ZN,pin,pin,0,2.505579077549669e-11
_548_/B2,_548_/ZN,pin,pin,0,3.760820821430144e-11
_549_/A,_549_/Z,pin,pin,0,5.827160975968582e-11
_549_/B,_549_/Z,pin,pin,0,5.691851504008305e-11
_549_/S,_549_/Z,pin,pin,0,6.612124042737477e-11
_550_/A1,_550_/ZN,pin,pin,0,2.2942174202067456e-11
_550_/A2,_550_/ZN,pin,pin,0,1.7736503238330315e-11
_551_/A,_551_/ZN,pin,pin,0,2.13989850145202e-11
_551_/B1,_551_/ZN,pin,pin,0,2.5355099964041727e-11
_551_/B2,_551_/ZN,pin,pin,0,3.79399671401881e-11
_552_/A1,_552_/ZN,pin,pin,0,2.967233403428082e-11
_552_/A2,_552_/ZN,pin,pin,0,1.6127453539294123e-11
_553_/A,_553_/ZN,pin,pin,0,2.8969587145821762e-11
_553_/B1,_553_/ZN,pin,pin,0,4.6487810129169915e-11
_553_/B2,_553_/ZN,pin,pin,0,3.319725050410227e-11
_554_/A1,_554_/ZN,pin,pin,0,2.3216626537925222e-11
_554_/A2,_554_/ZN,pin,pin,0,2.4934714015767412e-11
_555_/A,_555_/ZN,pin,pin,0,2.112567239198615e-11
_555_/B1,_555_/ZN,pin,pin,0,2.4551867483513234e-11
_555_/B2,_555_/ZN,pin,pin,0,3.7190889257132653e-11
_556_/A,_556_/Z,pin,pin,0,5.8307629557941e-11
_556_/B,_556_/Z,pin,pin,0,5.618806808715959e-11
_556_/S,_556_/Z,pin,pin,0,6.592409951267086e-11
_557_/A1,_557_/ZN,pin,pin,0,2.2887539086191566e-11
_557_/A2,_557_/ZN,pin,pin,0,1.7557646309063202e-11
_558_/A,_558_/ZN,pin,pin,0,2.1277549167031395e-11
