,cell_name,is_seq,is_macro,is_in_clk,x0,y0,x1,y1,is_filler,is_buf,is_inv,libcell_name,cell_static_power,cell_dynamic_power,x,y,new_cellname,id
872,FILLER_0_9_145,0,0,0,8910,3510,9126,3780,0,0,0,DECAPx1_ASAP7_75t_R,0.0,0.0,9018.0,3645.0,cell872,2214
873,FILLER_0_9_172,0,0,0,10368,3510,10476,3780,1,0,0,FILLER_ASAP7_75t_R,0.0,0.0,10422.0,3645.0,cell873,2215
874,FILLER_0_9_183,0,0,0,10962,3510,11286,3780,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,11124.0,3645.0,cell874,2216
875,FILLER_0_9_189,0,0,0,11286,3510,11340,3780,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,11313.0,3645.0,cell875,2217
876,FILLER_0_9_2,0,0,0,1188,3510,2376,3780,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,1782.0,3645.0,cell876,2218
877,FILLER_0_9_203,0,0,0,12042,3510,13230,3780,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,12636.0,3645.0,cell877,2219
878,FILLER_0_9_225,0,0,0,13230,3510,14418,3780,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,13824.0,3645.0,cell878,2220
879,FILLER_0_9_24,0,0,0,2376,3510,3564,3780,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,2970.0,3645.0,cell879,2221
880,FILLER_0_9_247,0,0,0,14418,3510,14958,3780,0,0,0,DECAPx4_ASAP7_75t_R,0.0,0.0,14688.0,3645.0,cell880,2222
881,FILLER_0_9_257,0,0,0,14958,3510,15012,3780,1,0,0,FILLERxp5_ASAP7_75t_R,0.0,0.0,14985.0,3645.0,cell881,2223
882,FILLER_0_9_46,0,0,0,3564,3510,4752,3780,0,0,0,DECAPx10_ASAP7_75t_R,0.0,0.0,4158.0,3645.0,cell882,2224
883,FILLER_0_9_68,0,0,0,4752,3510,5292,3780,0,0,0,DECAPx4_ASAP7_75t_R,0.0,0.0,5022.0,3645.0,cell883,2225
884,FILLER_0_9_85,0,0,0,5670,3510,5994,3780,0,0,0,DECAPx2_ASAP7_75t_R,0.0,0.0,5832.0,3645.0,cell884,2226
885,PHY_EDGE_ROW_0_Left_52,0,0,0,1080,1080,1188,1350,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,1215.0,cell885,2227
886,PHY_EDGE_ROW_0_Right_0,0,0,0,15012,1080,15120,1350,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,1215.0,cell886,2228
887,PHY_EDGE_ROW_10_Left_62,0,0,0,1080,3780,1188,4050,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,3915.0,cell887,2229
888,PHY_EDGE_ROW_10_Right_10,0,0,0,15012,3780,15120,4050,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,3915.0,cell888,2230
889,PHY_EDGE_ROW_11_Left_63,0,0,0,1080,4050,1188,4320,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,4185.0,cell889,2231
890,PHY_EDGE_ROW_11_Right_11,0,0,0,15012,4050,15120,4320,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,4185.0,cell890,2232
891,PHY_EDGE_ROW_12_Left_64,0,0,0,1080,4320,1188,4590,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,4455.0,cell891,2233
892,PHY_EDGE_ROW_12_Right_12,0,0,0,15012,4320,15120,4590,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,4455.0,cell892,2234
893,PHY_EDGE_ROW_13_Left_65,0,0,0,1080,4590,1188,4860,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,4725.0,cell893,2235
894,PHY_EDGE_ROW_13_Right_13,0,0,0,15012,4590,15120,4860,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,4725.0,cell894,2236
895,PHY_EDGE_ROW_14_Left_66,0,0,0,1080,4860,1188,5130,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,4995.0,cell895,2237
896,PHY_EDGE_ROW_14_Right_14,0,0,0,15012,4860,15120,5130,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,4995.0,cell896,2238
897,PHY_EDGE_ROW_15_Left_67,0,0,0,1080,5130,1188,5400,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,5265.0,cell897,2239
898,PHY_EDGE_ROW_15_Right_15,0,0,0,15012,5130,15120,5400,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,5265.0,cell898,2240
899,PHY_EDGE_ROW_16_Left_68,0,0,0,1080,5400,1188,5670,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,5535.0,cell899,2241
900,PHY_EDGE_ROW_16_Right_16,0,0,0,15012,5400,15120,5670,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,5535.0,cell900,2242
901,PHY_EDGE_ROW_17_Left_69,0,0,0,1080,5670,1188,5940,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,5805.0,cell901,2243
902,PHY_EDGE_ROW_17_Right_17,0,0,0,15012,5670,15120,5940,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,5805.0,cell902,2244
903,PHY_EDGE_ROW_18_Left_70,0,0,0,1080,5940,1188,6210,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,6075.0,cell903,2245
904,PHY_EDGE_ROW_18_Right_18,0,0,0,15012,5940,15120,6210,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,6075.0,cell904,2246
905,PHY_EDGE_ROW_19_Left_71,0,0,0,1080,6210,1188,6480,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,6345.0,cell905,2247
906,PHY_EDGE_ROW_19_Right_19,0,0,0,15012,6210,15120,6480,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,6345.0,cell906,2248
907,PHY_EDGE_ROW_1_Left_53,0,0,0,1080,1350,1188,1620,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,1485.0,cell907,2249
908,PHY_EDGE_ROW_1_Right_1,0,0,0,15012,1350,15120,1620,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,1485.0,cell908,2250
909,PHY_EDGE_ROW_20_Left_72,0,0,0,1080,6480,1188,6750,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,6615.0,cell909,2251
910,PHY_EDGE_ROW_20_Right_20,0,0,0,15012,6480,15120,6750,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,6615.0,cell910,2252
911,PHY_EDGE_ROW_21_Left_73,0,0,0,1080,6750,1188,7020,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,6885.0,cell911,2253
912,PHY_EDGE_ROW_21_Right_21,0,0,0,15012,6750,15120,7020,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,6885.0,cell912,2254
913,PHY_EDGE_ROW_22_Left_74,0,0,0,1080,7020,1188,7290,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,7155.0,cell913,2255
914,PHY_EDGE_ROW_22_Right_22,0,0,0,15012,7020,15120,7290,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,7155.0,cell914,2256
915,PHY_EDGE_ROW_23_Left_75,0,0,0,1080,7290,1188,7560,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,7425.0,cell915,2257
916,PHY_EDGE_ROW_23_Right_23,0,0,0,15012,7290,15120,7560,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,7425.0,cell916,2258
917,PHY_EDGE_ROW_24_Left_76,0,0,0,1080,7560,1188,7830,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,7695.0,cell917,2259
918,PHY_EDGE_ROW_24_Right_24,0,0,0,15012,7560,15120,7830,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,7695.0,cell918,2260
919,PHY_EDGE_ROW_25_Left_77,0,0,0,1080,7830,1188,8100,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,7965.0,cell919,2261
920,PHY_EDGE_ROW_25_Right_25,0,0,0,15012,7830,15120,8100,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,7965.0,cell920,2262
921,PHY_EDGE_ROW_26_Left_78,0,0,0,1080,8100,1188,8370,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,8235.0,cell921,2263
922,PHY_EDGE_ROW_26_Right_26,0,0,0,15012,8100,15120,8370,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,8235.0,cell922,2264
923,PHY_EDGE_ROW_27_Left_79,0,0,0,1080,8370,1188,8640,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,8505.0,cell923,2265
924,PHY_EDGE_ROW_27_Right_27,0,0,0,15012,8370,15120,8640,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,8505.0,cell924,2266
925,PHY_EDGE_ROW_28_Left_80,0,0,0,1080,8640,1188,8910,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,8775.0,cell925,2267
926,PHY_EDGE_ROW_28_Right_28,0,0,0,15012,8640,15120,8910,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,8775.0,cell926,2268
927,PHY_EDGE_ROW_29_Left_81,0,0,0,1080,8910,1188,9180,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,9045.0,cell927,2269
928,PHY_EDGE_ROW_29_Right_29,0,0,0,15012,8910,15120,9180,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,9045.0,cell928,2270
929,PHY_EDGE_ROW_2_Left_54,0,0,0,1080,1620,1188,1890,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,1755.0,cell929,2271
930,PHY_EDGE_ROW_2_Right_2,0,0,0,15012,1620,15120,1890,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,1755.0,cell930,2272
931,PHY_EDGE_ROW_30_Left_82,0,0,0,1080,9180,1188,9450,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,9315.0,cell931,2273
932,PHY_EDGE_ROW_30_Right_30,0,0,0,15012,9180,15120,9450,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,9315.0,cell932,2274
933,PHY_EDGE_ROW_31_Left_83,0,0,0,1080,9450,1188,9720,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,9585.0,cell933,2275
934,PHY_EDGE_ROW_31_Right_31,0,0,0,15012,9450,15120,9720,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,9585.0,cell934,2276
935,PHY_EDGE_ROW_32_Left_84,0,0,0,1080,9720,1188,9990,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,9855.0,cell935,2277
936,PHY_EDGE_ROW_32_Right_32,0,0,0,15012,9720,15120,9990,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,9855.0,cell936,2278
937,PHY_EDGE_ROW_33_Left_85,0,0,0,1080,9990,1188,10260,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,10125.0,cell937,2279
938,PHY_EDGE_ROW_33_Right_33,0,0,0,15012,9990,15120,10260,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,10125.0,cell938,2280
939,PHY_EDGE_ROW_34_Left_86,0,0,0,1080,10260,1188,10530,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,10395.0,cell939,2281
940,PHY_EDGE_ROW_34_Right_34,0,0,0,15012,10260,15120,10530,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,10395.0,cell940,2282
941,PHY_EDGE_ROW_35_Left_87,0,0,0,1080,10530,1188,10800,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,10665.0,cell941,2283
942,PHY_EDGE_ROW_35_Right_35,0,0,0,15012,10530,15120,10800,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,10665.0,cell942,2284
943,PHY_EDGE_ROW_36_Left_88,0,0,0,1080,10800,1188,11070,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,10935.0,cell943,2285
944,PHY_EDGE_ROW_36_Right_36,0,0,0,15012,10800,15120,11070,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,10935.0,cell944,2286
945,PHY_EDGE_ROW_37_Left_89,0,0,0,1080,11070,1188,11340,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,11205.0,cell945,2287
946,PHY_EDGE_ROW_37_Right_37,0,0,0,15012,11070,15120,11340,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,11205.0,cell946,2288
947,PHY_EDGE_ROW_38_Left_90,0,0,0,1080,11340,1188,11610,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,11475.0,cell947,2289
948,PHY_EDGE_ROW_38_Right_38,0,0,0,15012,11340,15120,11610,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,11475.0,cell948,2290
949,PHY_EDGE_ROW_39_Left_91,0,0,0,1080,11610,1188,11880,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,11745.0,cell949,2291
950,PHY_EDGE_ROW_39_Right_39,0,0,0,15012,11610,15120,11880,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,11745.0,cell950,2292
951,PHY_EDGE_ROW_3_Left_55,0,0,0,1080,1890,1188,2160,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,2025.0,cell951,2293
952,PHY_EDGE_ROW_3_Right_3,0,0,0,15012,1890,15120,2160,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,2025.0,cell952,2294
953,PHY_EDGE_ROW_40_Left_92,0,0,0,1080,11880,1188,12150,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,12015.0,cell953,2295
954,PHY_EDGE_ROW_40_Right_40,0,0,0,15012,11880,15120,12150,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,12015.0,cell954,2296
955,PHY_EDGE_ROW_41_Left_93,0,0,0,1080,12150,1188,12420,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,12285.0,cell955,2297
956,PHY_EDGE_ROW_41_Right_41,0,0,0,15012,12150,15120,12420,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,12285.0,cell956,2298
957,PHY_EDGE_ROW_42_Left_94,0,0,0,1080,12420,1188,12690,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,12555.0,cell957,2299
958,PHY_EDGE_ROW_42_Right_42,0,0,0,15012,12420,15120,12690,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,12555.0,cell958,2300
959,PHY_EDGE_ROW_43_Left_95,0,0,0,1080,12690,1188,12960,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,12825.0,cell959,2301
960,PHY_EDGE_ROW_43_Right_43,0,0,0,15012,12690,15120,12960,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,12825.0,cell960,2302
961,PHY_EDGE_ROW_44_Left_96,0,0,0,1080,12960,1188,13230,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,13095.0,cell961,2303
962,PHY_EDGE_ROW_44_Right_44,0,0,0,15012,12960,15120,13230,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,13095.0,cell962,2304
963,PHY_EDGE_ROW_45_Left_97,0,0,0,1080,13230,1188,13500,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,13365.0,cell963,2305
964,PHY_EDGE_ROW_45_Right_45,0,0,0,15012,13230,15120,13500,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,13365.0,cell964,2306
965,PHY_EDGE_ROW_46_Left_98,0,0,0,1080,13500,1188,13770,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,13635.0,cell965,2307
966,PHY_EDGE_ROW_46_Right_46,0,0,0,15012,13500,15120,13770,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,13635.0,cell966,2308
967,PHY_EDGE_ROW_47_Left_99,0,0,0,1080,13770,1188,14040,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,13905.0,cell967,2309
968,PHY_EDGE_ROW_47_Right_47,0,0,0,15012,13770,15120,14040,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,13905.0,cell968,2310
969,PHY_EDGE_ROW_48_Left_100,0,0,0,1080,14040,1188,14310,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,14175.0,cell969,2311
970,PHY_EDGE_ROW_48_Right_48,0,0,0,15012,14040,15120,14310,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,14175.0,cell970,2312
971,PHY_EDGE_ROW_49_Left_101,0,0,0,1080,14310,1188,14580,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,14445.0,cell971,2313
972,PHY_EDGE_ROW_49_Right_49,0,0,0,15012,14310,15120,14580,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,14445.0,cell972,2314
973,PHY_EDGE_ROW_4_Left_56,0,0,0,1080,2160,1188,2430,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,2295.0,cell973,2315
974,PHY_EDGE_ROW_4_Right_4,0,0,0,15012,2160,15120,2430,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,2295.0,cell974,2316
975,PHY_EDGE_ROW_50_Left_102,0,0,0,1080,14580,1188,14850,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,14715.0,cell975,2317
976,PHY_EDGE_ROW_50_Right_50,0,0,0,15012,14580,15120,14850,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,14715.0,cell976,2318
977,PHY_EDGE_ROW_51_Left_103,0,0,0,1080,14850,1188,15120,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,14985.0,cell977,2319
978,PHY_EDGE_ROW_51_Right_51,0,0,0,15012,14850,15120,15120,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,14985.0,cell978,2320
979,PHY_EDGE_ROW_5_Left_57,0,0,0,1080,2430,1188,2700,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,2565.0,cell979,2321
980,PHY_EDGE_ROW_5_Right_5,0,0,0,15012,2430,15120,2700,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,2565.0,cell980,2322
981,PHY_EDGE_ROW_6_Left_58,0,0,0,1080,2700,1188,2970,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,2835.0,cell981,2323
982,PHY_EDGE_ROW_6_Right_6,0,0,0,15012,2700,15120,2970,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,2835.0,cell982,2324
983,PHY_EDGE_ROW_7_Left_59,0,0,0,1080,2970,1188,3240,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,3105.0,cell983,2325
984,PHY_EDGE_ROW_7_Right_7,0,0,0,15012,2970,15120,3240,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,3105.0,cell984,2326
985,PHY_EDGE_ROW_8_Left_60,0,0,0,1080,3240,1188,3510,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,3375.0,cell985,2327
986,PHY_EDGE_ROW_8_Right_8,0,0,0,15012,3240,15120,3510,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,3375.0,cell986,2328
987,PHY_EDGE_ROW_9_Left_61,0,0,0,1080,3510,1188,3780,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,1134.0,3645.0,cell987,2329
988,PHY_EDGE_ROW_9_Right_9,0,0,0,15012,3510,15120,3780,0,0,0,TAPCELL_ASAP7_75t_R,0.0,0.0,15066.0,3645.0,cell988,2330
989,_297_,0,0,0,5994,3510,6534,3780,0,1,0,BUFx6f_ASAP7_75t_R,1.274412103624556e-10,1.736077592795482e-06,6264.0,3645.0,cell989,2331
990,_298_,0,0,0,5724,5670,5886,5940,0,0,1,INVx1_ASAP7_75t_R,2.2540646432700484e-11,3.428843342589971e-07,5805.0,5805.0,cell990,2332
991,_299_,0,0,0,5454,5400,5886,5670,0,1,0,BUFx4f_ASAP7_75t_R,1.0846680498222128e-10,1.3457777185976738e-06,5670.0,5535.0,cell991,2333
992,_300_,0,0,0,4698,7560,4914,7830,0,0,1,INVx2_ASAP7_75t_R,3.6233835376542345e-11,9.865426591204596e-07,4806.0,7695.0,cell992,2334
993,_301_,0,0,0,4644,5130,4806,5400,0,0,1,INVx1_ASAP7_75t_R,1.8126592241096692e-11,8.582985628891038e-07,4725.0,5265.0,cell993,2335
994,_302_,0,0,0,5076,2970,5400,3240,0,0,0,AND2x2_ASAP7_75t_R,1.1866008176042442e-10,2.4658578468006453e-07,5238.0,3105.0,cell994,2336
995,_303_,0,0,0,9288,3780,9612,4050,0,0,0,OR2x2_ASAP7_75t_R,1.3556822331395324e-10,1.637487343941757e-06,9450.0,3915.0,cell995,2337
996,_304_,0,0,0,11016,4590,11340,4860,0,1,0,BUFx3_ASAP7_75t_R,6.55059617660214e-11,5.765524747403106e-06,11178.0,4725.0,cell996,2338
997,_305_,0,0,0,8478,4860,8856,5130,0,0,0,OA21x2_ASAP7_75t_R,7.342296909351731e-11,1.4376166745933006e-06,8667.0,4995.0,cell997,2339
998,_306_,0,0,0,9990,3510,10368,3780,0,0,0,OA21x2_ASAP7_75t_R,7.317888656155347e-11,2.149013653252041e-06,10179.0,3645.0,cell998,2340
999,_307_,0,0,0,8532,5130,8910,5400,0,0,0,OA21x2_ASAP7_75t_R,6.660618584453104e-11,2.977217718580505e-06,8721.0,5265.0,cell999,2341
1000,_308_,0,0,0,5994,8640,6156,8910,0,0,1,INVx1_ASAP7_75t_R,1.5214045301359388e-11,4.79609639114642e-07,6075.0,8775.0,cell1000,2342
1001,_309_,0,0,0,5616,9180,5994,9450,0,0,0,OA21x2_ASAP7_75t_R,6.40145159103156e-11,2.9387160793703515e-06,5805.0,9315.0,cell1001,2343
1002,_310_,0,0,0,6480,9990,6804,10260,0,0,0,OR3x1_ASAP7_75t_R,9.71368610547252e-11,1.1237086710025324e-06,6642.0,10125.0,cell1002,2344
1003,_311_,0,0,0,6480,10530,6858,10800,0,0,0,OA21x2_ASAP7_75t_R,7.350446640241869e-11,2.293848638146301e-06,6669.0,10665.0,cell1003,2345
1004,_312_,0,0,0,7182,9720,7560,9990,0,0,0,OA21x2_ASAP7_75t_R,7.044138189415959e-11,2.1032578843005467e-06,7371.0,9855.0,cell1004,2346
1005,_313_,0,0,0,7560,9990,7938,10260,0,0,0,OA21x2_ASAP7_75t_R,6.547431347092568e-11,4.082496161572635e-06,7749.0,10125.0,cell1005,2347
1006,_314_,0,0,0,8262,7020,8694,7290,0,1,0,BUFx4f_ASAP7_75t_R,8.730599576622922e-11,6.014905466145137e-06,8478.0,7155.0,cell1006,2348
1007,_315_,0,0,0,11448,7020,11988,7290,0,1,0,BUFx6f_ASAP7_75t_R,1.3101929263736878e-10,6.633536031586118e-06,11718.0,7155.0,cell1007,2349
1008,_316_,0,0,0,8802,8910,9126,9180,0,0,0,OR3x1_ASAP7_75t_R,9.714623550038935e-11,1.2595679663718329e-06,8964.0,9045.0,cell1008,2350
1009,_317_,0,0,0,8748,6480,9126,6750,0,0,0,OR4x1_ASAP7_75t_R,1.0263088989770351e-10,2.536287411203375e-07,8937.0,6615.0,cell1009,2351
1010,_318_,0,0,0,9126,8370,9450,8640,0,0,0,OR2x2_ASAP7_75t_R,1.3561815559448576e-10,1.7739866962074302e-06,9288.0,8505.0,cell1010,2352
1011,_319_,0,0,0,9126,8910,9504,9180,0,0,0,OA21x2_ASAP7_75t_R,7.352058545295748e-11,1.6801263882371131e-06,9315.0,9045.0,cell1011,2353
1012,_320_,0,0,0,9612,7290,9990,7560,0,0,0,OA21x2_ASAP7_75t_R,7.35181360234094e-11,1.6946746654866729e-06,9801.0,7425.0,cell1012,2354
1013,_321_,0,0,0,9126,7020,9558,7290,0,0,0,OA211x2_ASAP7_75t_R,5.5478080462911805e-11,1.8377539845459976e-06,9342.0,7155.0,cell1013,2355
1014,_322_,0,0,0,8478,6210,8802,6480,0,0,0,AO21x1_ASAP7_75t_R,4.360287478299973e-11,1.2670252544921825e-06,8640.0,6345.0,cell1014,2356
1015,_323_,0,0,0,8802,6210,9126,6480,0,0,0,OR2x2_ASAP7_75t_R,1.5931597707741219e-10,1.35804134515638e-06,8964.0,6345.0,cell1015,2357
1016,_324_,0,0,0,8262,5940,8694,6210,0,0,0,OA211x2_ASAP7_75t_R,6.42620817670192e-11,3.717012987181079e-06,8478.0,6075.0,cell1016,2358
1017,_325_,0,0,0,8262,4590,8640,4860,0,0,0,AO21x2_ASAP7_75t_R,6.794183271541243e-11,3.613594344642479e-06,8451.0,4725.0,cell1017,2359
1018,_326_,0,0,0,8208,5130,8532,5400,0,0,0,AO21x1_ASAP7_75t_R,5.2593006338863546e-11,1.3855640190740814e-06,8370.0,5265.0,cell1018,2360
1019,_327_,0,0,0,7398,5130,8046,5400,0,0,0,AND2x6_ASAP7_75t_R,3.4587313568756883e-10,7.679089321754873e-06,7722.0,5265.0,cell1019,2361
1020,_328_,0,0,0,6426,5130,6750,5400,0,0,0,AO21x1_ASAP7_75t_R,4.703799155736377e-11,2.3548282115370966e-06,6588.0,5265.0,cell1020,2362
1021,_329_,0,0,0,10746,4320,11124,4590,0,0,0,AND4x1_ASAP7_75t_R,1.0401387390279736e-10,2.02897155077153e-07,10935.0,4455.0,cell1021,2363
1022,_330_,0,0,0,7290,4590,7722,4860,0,0,0,AND5x1_ASAP7_75t_R,1.0066744660086612e-10,1.7279008446280386e-08,7506.0,4725.0,cell1022,2364
1023,_331_,0,0,0,9828,10260,10206,10530,0,0,0,AND4x1_ASAP7_75t_R,1.0401429023643159e-10,1.985042388241709e-07,10017.0,10395.0,cell1023,2365
1024,_332_,0,0,0,5832,10260,6264,10530,0,0,0,AND5x1_ASAP7_75t_R,1.0066682210041478e-10,1.886187206423529e-08,6048.0,10395.0,cell1024,2366
1025,_333_,0,0,0,5994,4860,6318,5130,0,0,0,NAND2x1_ASAP7_75t_R,7.950869823636353e-11,7.245051780735423e-11,6156.0,4995.0,cell1025,2367
1026,_334_,0,0,0,5724,5130,5886,5400,0,0,1,INVx1_ASAP7_75t_R,1.3801306451843852e-11,2.9323368266886973e-07,5805.0,5265.0,cell1026,2368
1027,_335_,0,0,0,5616,4860,5994,5130,0,0,0,OA21x2_ASAP7_75t_R,5.849477152652938e-11,3.967579687014222e-07,5805.0,4995.0,cell1027,2369
1028,_336_,0,0,0,5346,2700,5508,2970,0,0,1,INVx1_ASAP7_75t_R,1.6308100703188444e-11,8.43555483243108e-08,5427.0,2835.0,cell1028,2370
