cell_name,is_seq,is_macro,is_in_clk,x0,y0,x1,y1,is_filler,is_buf,is_inv,libcell_name,cell_static_power,cell_dynamic_power
_21449_,0,0,0,261440,277200,262960,280000,0,0,0,AOI21_X1,1.4186259278403668e-08,0.0
_21450_,0,0,0,277780,280000,279680,282800,0,0,0,OR2_X2,3.653847713280811e-08,0.0
_21451_,0,0,0,273600,257600,275500,260400,0,0,0,NAND2_X2,8.170060183942951e-09,0.0
_21452_,0,0,0,271320,252000,276640,254800,0,0,0,NOR3_X4,6.564092558392076e-08,0.0
_21453_,0,0,0,280440,257600,281580,260400,0,0,0,NAND2_X1,3.7206390857136284e-08,0.0
_21454_,0,0,0,275500,263200,282340,266000,0,0,0,NAND4_X4,4.752340743152672e-09,0.0
_21455_,0,0,0,347320,268800,348840,271600,0,1,0,BUF_X2,3.88112972871113e-08,0.0
_21456_,0,0,0,271320,271600,273220,274400,0,0,0,NOR2_X2,3.2663145077549416e-08,0.0
_21457_,0,0,0,273220,277200,274360,280000,0,0,0,NAND2_X1,3.7206390857136284e-08,0.0
_21458_,0,0,0,272840,274400,279680,277200,0,0,0,NAND4_X4,8.41254799155422e-09,0.0
_21459_,0,0,0,255360,266000,260300,268800,0,0,0,OAI21_X4,1.3957756550553313e-07,0.0
_21460_,0,0,0,275880,249200,277780,252000,0,0,0,OR3_X1,1.8092215725573624e-08,0.0
_21461_,0,0,0,278540,249200,280440,252000,0,1,0,CLKBUF_X3,2.4594887904072493e-08,0.0
_21462_,0,0,0,282340,238000,285000,240800,0,1,0,BUF_X4,7.762292852930841e-08,0.0
_21463_,0,0,0,323000,274400,324520,277200,0,0,0,NAND3_X1,5.580409734307068e-08,0.0
_21464_,0,0,0,270940,266000,273220,268800,0,0,0,AND4_X1,2.7722258266749122e-08,0.0
_21465_,0,0,0,272080,268800,273600,271600,0,0,0,AOI21_X1,3.1078563722530816e-08,0.0
_21466_,0,0,0,273600,268800,275120,271600,0,0,0,AOI21_X1,1.358378920457426e-08,0.0
_21467_,0,0,0,281200,266000,283100,268800,0,0,0,NOR2_X2,3.2663145077549416e-08,0.0
_21468_,0,0,0,350360,268800,352260,271600,0,1,0,CLKBUF_X3,3.652154134670127e-08,0.0
_21469_,0,0,0,273600,266000,276260,268800,0,0,0,MUX2_X1,3.656763070125635e-08,0.0
_21470_,0,0,0,282340,263200,284240,266000,0,0,0,AND3_X1,2.7881515762828712e-08,0.0
_21471_,0,0,0,283480,266000,285380,268800,0,1,0,CLKBUF_X3,3.652154134670127e-08,0.0
_21472_,0,0,0,273600,263200,275500,266000,0,0,0,NAND2_X2,7.441246907546883e-08,0.0
_21473_,0,0,0,275120,268800,276640,271600,0,0,0,AOI21_X1,1.358378920457426e-08,0.0
_21474_,0,0,0,274360,271600,277780,274400,0,0,0,NOR4_X2,8.848146393347633e-08,0.0
_21475_,0,0,0,320340,274400,323000,277200,0,0,0,OR4_X2,7.757265763075338e-08,0.0
_21476_,0,0,0,316160,277200,321100,280000,0,0,0,OAI21_X4,1.491371079964665e-07,0.0
_21477_,0,0,0,318820,296800,320720,299600,0,0,1,INV_X4,4.040915868586126e-08,0.0
_21478_,0,0,0,279680,302400,283100,305200,0,0,0,NAND2_X4,1.488251655246131e-07,0.0
_21479_,0,0,0,349220,266000,351120,268800,0,1,0,CLKBUF_X3,3.652154134670127e-08,0.0
_21480_,0,0,0,347320,266000,349220,268800,0,1,0,CLKBUF_X3,3.652154134670127e-08,0.0
_21481_,0,0,0,348840,268800,350360,271600,0,1,0,BUF_X2,3.88112972871113e-08,0.0
_21482_,0,0,0,358340,299600,359860,302400,0,0,0,AND2_X1,3.062743303416937e-08,1.6720593976060627e-06
_21483_,0,0,0,348840,271600,350740,274400,0,1,0,CLKBUF_X3,3.652154134670127e-08,0.0
_21484_,0,0,0,276640,260400,279300,263200,0,0,0,AND4_X2,3.839686257833819e-08,0.0
_21485_,0,0,0,341620,263200,343520,266000,0,1,0,CLKBUF_X3,3.652154134670127e-08,0.0
_21486_,0,0,0,353400,266000,355300,268800,0,1,0,CLKBUF_X3,3.652154134670127e-08,0.0
_21487_,0,0,0,359860,299600,362140,302400,0,0,0,AOI221_X1,1.7121029927125164e-08,0.0
_21488_,0,0,0,341620,296800,343520,299600,0,1,0,CLKBUF_X3,3.652154134670127e-08,0.0
_21489_,0,0,0,340860,271600,342760,274400,0,1,0,CLKBUF_X3,3.652154134670127e-08,0.0
_21490_,0,0,0,359860,305200,361380,308000,0,0,0,AOI21_X1,2.9707827309266577e-08,0.0
_21491_,0,0,0,296780,218400,301720,221200,0,0,0,AOI21_X4,1.4611138965392456e-07,2.0487110305111855e-05
_21492_,0,0,0,297160,260400,300960,263200,0,0,0,XNOR2_X2,8.003841145409751e-08,2.6911084205494262e-05
_21493_,0,0,0,289180,268800,291080,271600,0,1,0,CLKBUF_X3,2.8368560833769152e-08,2.9110264222254045e-05
_21494_,0,0,0,289560,207200,293740,210000,0,0,0,AOI221_X2,8.13396923149412e-08,1.2708809663308784e-05
_21495_,0,0,0,299820,226800,302480,229600,0,0,0,AOI21_X2,6.474290614733036e-08,9.830991984927095e-06
_21496_,0,0,0,298300,254800,302100,257600,0,0,0,XNOR2_X2,7.700751325501187e-08,3.9047263271640986e-05
_21497_,0,0,0,274360,254800,281200,257600,0,0,0,NOR4_X4,1.1820149126151591e-07,0.0
_21498_,0,0,0,330600,229600,334020,232400,0,0,0,AOI211_X2,5.544375980548466e-08,4.332533535489347e-06
_21499_,0,0,0,313500,229600,315020,232400,0,0,0,AOI21_X1,3.3255894038575207e-08,0.0
_21500_,0,0,0,272460,260400,275880,263200,0,0,0,NOR4_X2,8.841971776973878e-08,0.0
_21501_,0,0,0,284240,254800,285380,257600,0,0,0,NAND2_X1,3.482556021339178e-09,0.0
_21502_,0,0,0,305140,252000,306660,254800,0,0,0,NOR3_X1,2.8373788651947507e-08,0.0
_21503_,0,0,0,304380,254800,307040,257600,0,1,0,BUF_X4,9.462068106813604e-08,0.0
_21504_,0,0,0,287660,274400,288800,277200,0,0,0,NOR2_X1,1.912031244444279e-08,8.272674676845782e-06
_21505_,0,0,0,288800,274400,289940,277200,0,0,0,NOR2_X1,2.095871920460013e-08,6.405040494428249e-06
_21506_,0,0,0,289940,215600,291840,218400,0,0,0,OR2_X2,3.888940014462605e-08,0.0
_21507_,0,0,0,291840,218400,296780,221200,0,0,0,OAI21_X4,1.4710460050082474e-07,1.8203489162260666e-05
_21508_,0,0,0,297160,215600,299060,218400,0,0,0,NOR2_X2,3.736438358714622e-08,0.0
_21509_,0,0,0,295640,210000,300580,212800,0,0,0,NAND3_X4,7.252313860561799e-09,0.0
_21510_,0,0,0,291460,235200,294880,238000,0,0,0,NAND2_X4,1.0974911646144392e-07,1.8297560018254444e-05
_21511_,0,0,0,303240,254800,304380,257600,0,0,0,NOR2_X1,1.900521517939069e-08,4.030629042972578e-06
_21512_,0,0,0,289940,218400,291840,221200,0,0,0,NOR2_X2,4.040277801209413e-08,0.0
_21513_,0,0,0,285000,210000,288420,212800,0,0,0,AOI211_X2,6.18545925590297e-08,0.0
